iteration,temps_fourmis_ms,temps_sync_ms,temps_evap_ms,temps_update_ms,food_quantity
2571,0.392750,4.521000,2.708875,0.009042,0
2572,0.351334,4.516916,3.640834,0.006750,0
2573,0.371875,4.514792,2.745291,0.008458,0
2574,0.363417,4.588250,2.729375,0.015875,0
2575,0.381208,4.581375,2.521250,0.005667,0
2576,0.395250,4.534417,2.668792,0.007750,0
2577,0.390750,4.351042,2.774375,0.008250,0
2578,0.375042,4.505917,2.680875,0.007917,0
2579,0.369209,4.711625,3.026125,0.004833,0
2580,0.411959,4.514584,2.730917,0.008375,0
2581,0.383833,4.860333,2.722125,0.014292,0
2582,0.367500,4.658000,2.757541,0.008041,0
2583,0.359708,4.559291,2.753625,0.008375,0
2584,0.374125,4.546542,2.749041,0.007625,0
2585,0.369208,4.535708,2.757791,0.008834,1
2586,0.389000,4.556459,2.572708,0.008583,1
2587,0.520000,4.504000,2.669542,0.007291,1
2588,0.391042,4.460000,2.783333,0.008000,1
2589,0.393458,5.030917,2.863291,0.009500,1
2590,0.349584,4.830708,3.080959,0.007916,1
2591,0.653084,4.805958,2.739625,0.006833,1
2592,0.392500,4.755084,2.777375,0.008291,1
2593,0.407250,4.490792,2.764209,0.008916,1
2594,0.382875,4.670084,2.969875,0.007375,1
2595,0.378041,4.703167,2.873667,0.008500,1
2596,0.377250,4.551209,2.864583,0.006500,1
2597,0.436834,4.625375,2.619917,0.008041,1
2598,0.431958,4.562583,2.618958,0.005709,1
2599,0.412167,4.567959,2.728084,0.008375,1
2600,0.384708,5.451875,3.333333,0.006875,1
2601,0.373666,4.981292,5.019458,0.006541,1
2602,0.376959,4.789417,2.807292,0.007875,1
2603,0.372084,4.976167,2.683375,0.009417,1
2604,0.380250,4.893709,2.898958,0.010917,1
2605,0.372125,4.690708,3.128333,0.019083,1
2606,0.403625,4.971917,2.836250,0.007166,1
2607,0.369875,4.544750,2.924917,0.005334,1
2608,0.350917,4.604125,2.656250,0.007375,1
2609,0.361333,4.455959,2.722875,0.007625,1
2610,0.365833,5.191500,2.782417,0.008041,1
2611,0.356000,4.629000,2.647666,0.008208,1
2612,0.407250,4.474542,2.789208,0.008083,1
2613,0.512291,4.428958,4.232041,0.004917,1
2614,0.378083,4.501500,2.678750,0.008167,1
2615,0.384958,4.558042,2.825417,0.008416,1
2616,0.361459,4.639125,2.965959,0.005500,1
2617,0.382333,4.645167,2.691042,0.008041,1
2618,0.359167,5.998041,2.731083,0.008334,1
2619,0.369750,4.681208,2.849625,0.006250,1
2620,0.401833,4.608458,2.623750,0.007834,1
2621,0.421291,4.965375,2.721584,0.006334,1
2622,1.954292,5.412958,2.741375,0.007917,1
2623,0.370833,4.886375,2.713500,0.005875,1
2624,0.379375,6.094333,2.733958,0.007541,1
2625,0.431125,6.600916,3.702667,0.007000,1
2626,0.374333,4.607208,3.348041,0.005958,1
2627,0.363291,4.615042,2.784791,0.007708,1
2628,0.404458,4.473125,2.616500,0.008209,1
2629,0.370416,4.550375,2.685292,0.007834,1
2630,0.361125,4.693166,2.778042,0.005542,1
2631,0.388625,4.728041,2.618041,0.007791,1
2632,0.404084,4.503708,2.792084,0.007791,1
2633,0.366209,4.384416,2.753833,0.008167,1
2634,0.377917,4.873583,2.769916,0.008250,1
2635,0.367792,4.860084,2.754250,0.008417,1
2636,0.383208,5.480166,2.889500,0.046208,1
2637,0.388459,4.749958,2.733500,0.007250,1
2638,0.452375,6.632834,3.395333,0.007250,1
2639,0.457709,5.552625,2.858833,0.008458,1
2640,0.378000,5.667750,3.586500,0.008375,1
2641,0.363542,5.710792,4.012958,0.006334,1
2642,0.460375,5.912750,3.048500,0.006959,1
2643,0.404459,5.527625,3.403833,0.009375,1
2644,0.400792,9.053000,3.311041,0.007041,1
2645,0.591458,5.414583,3.088542,0.007084,1
2646,0.328625,5.150667,3.438083,0.005834,1
2647,0.376833,5.045042,3.184250,0.012959,1
2648,0.482334,4.770459,3.021625,0.007500,1
2649,0.397167,5.768875,2.880792,0.007791,1
2650,0.511625,4.779875,3.002875,0.009083,1
2651,0.371416,5.403542,3.049125,0.007917,1
2652,0.396625,4.911167,3.411209,0.008292,1
2653,0.410417,4.876292,3.093375,0.008167,1
2654,0.350583,5.294042,2.897833,0.008541,1
2655,0.412875,5.203125,3.017833,0.008625,1
2656,0.479459,4.802125,4.573167,0.017917,1
2657,0.396833,5.432375,3.020042,0.008667,1
2658,0.383125,5.503125,4.388917,0.008541,1
2659,0.531625,5.203250,2.983167,0.008708,1
2660,0.396875,5.787666,3.078875,0.041083,1
2661,0.596167,4.959042,2.954500,0.013042,1
2662,0.377333,5.184042,3.003917,0.007500,1
2663,0.374250,5.059625,2.964416,0.008708,1
2664,0.372542,5.174166,3.010584,0.043750,1
2665,0.402917,4.767916,3.363625,0.007083,1
2666,0.475167,5.128000,3.032666,0.011375,1
2667,0.489125,4.790417,2.970541,0.010375,2
2668,0.415625,5.230833,2.834500,0.007500,2
2669,0.380375,5.275500,2.886458,0.007875,2
2670,0.403833,5.165792,3.437250,0.006625,2
2671,0.516167,4.951958,2.920417,0.008875,2
2672,0.411084,4.955708,3.029000,0.019125,2
2673,0.329209,5.256000,2.811000,0.008417,2
2674,0.384042,5.340958,2.845166,0.008625,2
2675,0.416625,5.146166,3.383208,0.010792,2
2676,0.433625,4.906500,2.876542,0.024167,2
2677,0.646375,5.239792,2.977875,0.008292,2
2678,0.408208,5.300500,2.877542,0.008375,2
2679,0.383125,4.848000,2.844041,0.007959,2
2680,0.430834,4.946625,3.013625,0.008250,2
2681,0.328750,4.856750,2.912959,0.008167,2
2682,0.333291,5.659000,2.823542,0.008334,2
2683,0.329000,4.836208,3.005958,0.007584,2
2684,0.361292,4.826208,3.356583,0.006583,2
2685,0.364041,4.731583,3.015333,0.008000,2
2686,0.366292,4.877541,2.874042,0.006959,3
2687,0.592000,4.925625,2.752292,0.005000,3
2688,0.379834,5.057583,2.660042,0.008209,3
2689,0.372375,4.716042,2.901459,0.006875,3
2690,0.377166,5.374125,2.739417,0.007791,3
2691,0.375209,4.631500,2.599375,0.008042,3
2692,0.335375,4.539708,2.656667,0.008875,3
2693,0.381250,5.630250,4.729041,0.008042,3
2694,0.362750,4.405375,2.617750,0.005208,3
2695,0.368833,4.649042,2.991333,0.007583,3
2696,0.401916,4.801917,2.789417,0.007709,3
2697,0.317000,4.959958,2.891250,0.008208,3
2698,0.339792,4.558625,3.389792,0.020458,3
2699,0.376917,4.612917,2.834125,0.007792,3
2700,0.380584,4.742333,3.643125,0.010791,3
2701,0.445292,4.781583,2.813667,0.008375,3
2702,0.387583,4.809458,2.937791,0.008208,3
2703,0.373041,5.666292,2.983083,0.008042,3
2704,0.374625,4.829916,2.934542,0.006792,3
2705,0.369042,5.100375,2.876875,0.008917,3
2706,0.376750,4.910500,2.781375,0.008083,3
2707,0.360875,4.615208,3.464958,0.006166,4
2708,0.398791,4.573500,3.643875,0.006875,4
2709,0.386375,5.714208,2.756000,0.007875,4
2710,0.392833,5.290209,3.050833,0.008000,4
2711,0.415334,4.456750,2.673500,0.007209,4
2712,0.366583,4.540458,2.778750,0.008083,4
2713,0.358875,4.583000,2.728000,0.007541,4
2714,0.370042,4.363292,2.820500,0.007834,4
2715,0.367750,4.535083,2.607416,0.008583,4
2716,0.349416,4.476292,2.641250,0.006083,4
2717,0.361167,4.590500,2.672583,0.007958,4
2718,0.375000,5.366500,2.719167,0.008458,4
2719,0.409916,4.788708,2.640542,0.008458,4
2720,0.335334,4.341458,2.685958,0.008584,4
2721,0.349208,4.447375,3.542916,0.008334,4
2722,0.364041,5.845875,2.714459,0.005958,4
2723,0.358000,4.792916,2.687792,0.008125,4
2724,0.374667,4.512625,2.766667,0.006917,4
2725,0.368542,4.575459,2.684583,0.008292,4
2726,0.365250,4.374125,2.782875,0.008292,4
2727,1.858250,4.891542,2.644792,0.008292,4
2728,0.373125,4.487334,2.757084,0.007666,4
2729,0.363458,4.615208,4.191083,0.008375,4
2730,0.355750,4.557875,2.607459,0.008792,4
2731,0.403208,4.559917,2.663417,0.006583,4
2732,0.379792,4.456834,2.637000,0.008000,4
2733,0.361375,4.433583,2.645125,0.008292,4
2734,0.357583,4.459625,2.629542,0.008291,4
2735,0.358833,5.045083,2.714500,0.006666,4
2736,0.401917,4.444458,2.685625,0.008458,5
2737,0.360666,4.563417,2.717708,0.007750,5
2738,0.358666,5.102375,2.597167,0.008292,5
2739,0.402750,6.149125,2.623125,0.007542,5
2740,0.385334,4.611250,2.813375,0.008417,6
2741,0.365250,4.470541,2.674833,0.008208,6
2742,0.367208,5.945917,3.068542,0.008916,6
2743,0.389625,5.117583,3.065959,0.011250,6
2744,1.979166,4.681625,2.918125,0.010667,6
2745,0.351125,5.372834,2.897416,0.006875,6
2746,0.396958,4.624583,2.741000,0.008208,6
2747,0.350042,5.684083,2.666625,0.007959,6
2748,0.375667,4.480208,2.646000,0.008083,6
2749,0.360000,4.897708,2.810917,0.014208,6
2750,0.380041,4.718875,2.586125,0.008250,6
2751,0.387792,5.203500,2.652834,0.008250,6
2752,0.337708,5.453042,2.719833,0.008292,6
2753,0.379334,4.543750,2.881833,0.007834,6
2754,0.342416,4.783791,2.718250,0.008666,6
2755,0.379250,4.727541,2.767208,0.006416,6
2756,0.384333,4.646125,2.781000,0.008000,6
2757,0.368791,4.412208,2.762291,0.007792,6
2758,0.369625,5.740750,3.503625,0.008125,6
2759,0.376209,4.552708,2.701750,0.008042,6
2760,0.351458,4.519916,2.709500,0.008083,6
2761,0.366125,4.598000,2.857500,0.005167,6
2762,0.374708,4.517708,4.217625,0.007792,7
2763,0.321791,4.568667,2.640958,0.006791,7
2764,0.363666,5.651166,2.647792,0.007958,7
2765,0.396125,5.108084,3.831875,0.005000,7
2766,0.381458,5.397042,2.790542,0.007875,7
2767,0.377209,5.572584,2.752292,0.008084,7
2768,0.428708,4.531792,3.775167,0.006542,7
2769,0.398500,4.509917,2.710667,0.008583,7
2770,0.392209,4.495750,2.787292,0.006375,7
2771,0.384541,4.641916,2.667875,0.014333,7
2772,0.383708,4.589666,2.600125,0.006500,7
2773,0.374417,4.591458,3.976125,0.005833,7
2774,0.367542,5.423292,2.577625,0.006084,7
2775,0.347334,5.112625,2.661291,0.008292,7
2776,0.397375,4.367250,2.727417,0.007958,7
2777,0.399417,4.934541,3.840666,0.008166,7
2778,0.380750,4.477000,2.731250,0.008500,7
2779,0.373834,4.634625,2.668417,0.005625,7
2780,0.343542,5.886791,2.712375,0.007458,7
2781,0.381625,4.382583,2.620750,0.004958,7
2782,0.348458,4.584791,2.710083,0.009041,7
2783,0.376208,4.395250,2.587291,0.008125,7
2784,0.383583,4.542833,2.722292,0.008375,7
2785,0.380583,4.502375,2.678000,0.008292,7
2786,0.369542,5.701375,3.330583,0.008375,7
2787,0.372291,4.521834,3.319583,0.005583,7
2788,0.382042,4.521375,2.634167,0.007791,7
2789,0.341208,4.274333,2.785250,0.007667,7
2790,0.373125,4.454042,2.582042,0.017333,7
2791,0.343000,4.547333,2.572208,0.007875,7
2792,0.383833,4.310750,2.610375,0.008166,7
2793,0.358166,5.671334,2.904125,0.008459,7
2794,0.348500,4.526917,3.188709,0.008917,7
2795,0.362042,4.622250,2.528500,0.006084,7
2796,0.384875,4.351125,2.687916,0.008208,7
2797,0.364208,5.618042,2.726959,0.007834,8
2798,0.364667,5.308333,2.617250,0.008042,8
2799,0.376792,4.633792,2.671792,0.008458,8
2800,0.375500,4.418917,2.691125,0.008125,8
2801,0.370292,4.499583,2.688667,0.008041,8
2802,0.356958,4.605000,3.066500,0.008334,8
2803,0.374334,4.556542,2.621000,0.007875,8
2804,1.130708,4.496709,2.683458,0.008166,8
2805,0.396417,4.446875,2.811000,0.008750,8
2806,0.375416,4.488875,2.468833,0.013417,8
2807,0.345333,4.454208,2.566917,0.008708,8
2808,0.362417,4.362292,2.705000,0.008125,8
2809,0.353708,4.440459,2.560125,0.007958,8
2810,0.342041,4.412708,2.592250,0.007625,8
2811,0.373750,4.115042,2.561000,0.008375,8
2812,0.347625,4.226750,2.703250,0.008167,8
2813,0.345000,4.396125,2.573333,0.027875,8
2814,0.355917,4.392375,2.530583,0.006667,8
2815,0.358916,4.293625,2.816708,0.006833,8
2816,0.359750,4.371417,2.738291,0.008208,8
2817,0.395375,4.671959,2.580125,0.008000,9
2818,0.409375,4.414500,2.667250,0.008167,9
2819,0.379291,4.496250,2.697875,0.007875,9
2820,0.336167,4.463792,2.512167,0.008250,9
2821,0.329625,4.379709,2.524000,0.008333,9
2822,0.366292,4.264667,2.717667,0.008041,9
2823,0.360834,4.398459,2.720958,0.008458,9
2824,0.354709,4.460625,2.581209,0.007750,9
2825,0.403208,4.261875,2.621250,0.008291,9
2826,0.362708,4.470875,2.771208,0.008000,9
2827,0.358375,4.406083,2.572708,0.007416,9
2828,0.377500,4.449666,2.577666,0.008292,9
2829,0.373417,4.366708,2.740458,0.008000,9
2830,0.356583,4.454167,2.694209,0.008292,9
2831,0.383166,4.501958,2.487542,0.006250,9
2832,0.352500,4.661541,4.004000,0.007792,9
2833,0.348583,4.455667,2.603500,0.008333,9
2834,0.368250,4.449167,2.869917,0.008417,9
2835,0.376834,4.569167,2.617208,0.009334,9
2836,0.338333,4.448167,2.721542,0.008333,9
2837,0.371916,4.424167,2.697250,0.008417,9
2838,0.373333,4.577041,2.705833,0.008125,9
2839,0.357084,4.425791,2.941041,0.004791,9
2840,0.362750,4.534000,2.669250,0.008042,9
2841,0.399125,4.437083,2.778167,0.008209,9
2842,0.391459,4.472417,2.585375,0.008125,9
2843,0.347750,4.539541,2.635458,0.008208,9
2844,0.405958,4.391959,2.590792,0.008083,9
2845,0.348500,4.455917,2.698625,0.008167,9
2846,0.406541,4.531625,2.966667,0.008458,9
2847,0.342042,4.376375,2.604917,0.008041,9
2848,0.378750,4.790125,2.759792,0.007584,9
2849,0.363916,4.865208,2.673791,0.008125,9
2850,0.364167,4.603125,2.539166,0.008042,9
2851,0.373709,4.432125,2.549084,0.008208,9
2852,0.379083,4.190250,2.673792,0.007250,9
2853,0.362584,4.422750,2.590959,0.007792,9
2854,0.359000,4.413500,2.545042,0.006541,9
2855,0.379666,4.196792,2.542375,0.008041,9
2856,0.388750,5.910208,2.716875,0.007750,9
2857,0.397541,4.562041,4.373625,0.006458,9
2858,0.375708,5.227625,2.792083,0.007917,9
2859,0.391750,5.267708,2.882458,0.007417,10
2860,0.415750,7.265375,2.613291,0.008458,10
2861,0.518292,4.444917,2.610750,0.006334,10
2862,0.367042,4.579667,2.618959,0.005416,10
2863,0.370750,4.467083,2.561458,0.008041,10
2864,0.362917,4.466709,2.592583,0.008209,10
2865,0.367334,4.389500,2.513958,0.007709,11
2866,0.371208,4.446625,2.628042,0.007959,11
2867,0.389875,4.336917,2.665000,0.014709,11
2868,0.350875,4.527833,2.542833,0.008792,11
2869,0.366666,4.530917,2.810792,0.007750,11
2870,0.397083,4.519167,2.630166,0.006958,11
2871,0.371375,4.381042,2.705250,0.008417,11
2872,0.378250,4.471833,2.647708,0.006458,11
2873,0.341458,4.515917,2.653083,0.008208,11
2874,0.364125,4.655250,2.645834,0.008000,11
2875,0.386667,4.463208,3.120875,0.017042,11
2876,0.359875,5.540625,2.813083,0.007041,11
2877,0.373292,4.430375,2.569833,0.011125,11
2878,0.361625,4.448708,2.689584,0.007750,11
2879,0.383834,4.507959,2.672333,0.008042,11
2880,0.360542,4.352708,2.711542,0.007500,11
2881,0.337333,4.460791,2.851541,0.006625,11
2882,0.381750,4.462459,2.563250,0.008500,11
2883,0.375458,4.385084,2.612250,0.005792,11
2884,0.370125,4.603458,2.731291,0.008042,11
2885,0.370750,4.438792,2.562334,0.008166,11
2886,0.377458,4.347375,2.737500,0.006666,11
2887,0.374084,4.341792,2.721958,0.007750,11
2888,0.367084,6.143708,2.641042,0.007708,11
2889,0.381500,4.392042,2.586250,0.008167,11
2890,0.346083,4.387500,2.662708,0.007667,11
2891,0.354834,4.670583,2.881917,0.008000,11
2892,0.362208,4.547833,2.674542,0.008333,11
2893,0.366750,4.418500,2.594417,0.008625,11
2894,0.337750,4.289875,2.666333,0.006917,11
2895,0.364208,4.515750,2.760709,0.007834,12
2896,0.352000,5.576000,2.560458,0.008125,12
2897,0.389667,4.386708,2.612583,0.007917,12
2898,0.359584,4.203708,2.634500,0.007958,12
2899,0.360666,4.524208,2.711917,0.007875,12
2900,0.368125,5.241834,2.731791,0.007333,12
2901,0.401250,5.109333,3.248000,0.006042,12
2902,0.382917,4.372875,2.667791,0.009167,12
2903,0.374584,5.010917,2.661666,0.007917,12
2904,0.377541,4.458375,2.939416,0.007958,12
2905,0.365208,4.466333,2.601292,0.008000,12
2906,0.357292,4.445042,2.728208,0.006542,13
2907,0.374292,4.453500,2.731792,0.007833,13
2908,0.370958,4.553083,3.878209,0.005917,13
2909,0.375834,4.344959,2.556417,0.008084,13
2910,0.372459,5.964125,2.717541,0.006750,13
2911,0.375208,4.581709,2.717667,0.007750,13
2912,0.384042,4.526875,2.698208,0.008125,13
2913,0.369958,4.553750,4.002583,0.007625,13
2914,0.365500,4.445333,2.626584,0.007875,13
2915,0.400916,4.333542,2.671292,0.008084,13
2916,0.372709,4.481792,2.664500,0.008167,13
2917,0.386958,4.334166,2.609750,0.007375,13
2918,0.334042,4.411750,2.642708,0.007833,14
2919,0.375375,4.276000,2.621709,0.006750,14
2920,0.366375,4.440208,2.513250,0.007375,14
2921,0.367208,4.528125,2.643709,0.007833,14
2922,0.368125,4.157166,2.608208,0.007166,14
2923,0.352125,4.527458,2.649833,0.008000,14
2924,0.377375,4.512625,2.597791,0.007209,14
2925,0.371416,4.456833,2.603916,0.008417,14
2926,0.381000,4.259208,2.755375,0.005958,14
2927,0.374750,4.421125,2.692916,0.007417,14
2928,0.362500,4.442250,2.645333,0.008250,14
2929,0.430084,4.266583,2.456916,0.007208,14
2930,0.388084,4.543375,2.666500,0.007959,14
2931,0.391666,4.820584,2.511792,0.007666,14
2932,0.359417,4.563333,2.671583,0.008042,14
2933,0.373417,4.389375,2.652625,0.005916,14
2934,0.362584,4.486000,2.737500,0.007708,14
2935,0.374166,4.729167,2.690875,0.009708,14
2936,0.393667,4.481083,2.759333,0.007459,14
2937,0.370583,4.375584,2.798166,0.007125,14
2938,0.365292,4.650750,2.911333,0.007333,14
2939,0.362375,4.720584,2.681584,0.005958,14
2940,0.374625,7.298875,2.657333,0.007583,14
2941,0.370417,4.779042,2.987791,0.008750,14
2942,0.365958,4.929542,3.117708,0.007041,14
2943,0.364500,4.938208,3.092250,0.008750,14
2944,0.371500,4.578625,2.715333,0.007500,14
2945,0.366917,4.562208,2.738334,0.008041,15
2946,0.372208,4.220667,2.625291,0.019709,15
2947,0.373416,4.464583,2.566042,0.008042,15
2948,0.373709,4.938542,2.639584,0.007791,15
2949,0.352042,5.922833,2.668000,0.008333,15
2950,0.369417,4.585583,2.727750,0.012250,15
2951,0.400500,4.608916,2.495334,0.010334,15
2952,0.346916,4.464625,2.839917,0.008042,15
2953,0.393167,4.831042,2.980708,0.006792,15
2954,0.382458,4.952250,2.896042,0.007959,15
2955,0.371334,4.726542,2.863875,0.007042,15
2956,0.362125,4.495834,2.536125,0.009291,15
2957,0.363666,4.722208,2.665083,0.008333,15
2958,0.375834,4.517833,2.639959,0.007750,15
2959,0.381959,4.635292,2.517084,0.007333,15
2960,0.368375,4.525708,2.674958,0.008292,15
2961,0.349834,4.182875,2.803125,0.007666,15
2962,0.369958,4.508750,2.633041,0.013542,15
2963,0.364375,4.442708,2.636083,0.018541,15
2964,0.379250,4.644333,2.765042,0.007667,15
2965,0.346250,4.730625,2.711041,0.007542,15
2966,0.378292,5.881875,4.419334,0.008000,15
2967,0.377000,4.816833,2.678541,0.007750,15
2968,0.369375,4.356042,3.285791,0.009667,15
2969,0.365791,4.526667,2.696000,0.006875,15
2970,0.365958,4.236000,2.718375,0.008334,15
2971,0.360666,4.494166,2.736459,0.008042,15
2972,0.390750,4.919792,2.737042,0.008042,15
2973,0.371875,4.884500,2.616791,0.012875,15
2974,0.379209,4.679875,3.862125,0.005917,15
2975,0.368292,6.018625,2.673667,0.008292,15
2976,0.389708,4.471708,2.591250,0.007792,15
2977,0.374583,4.583667,2.603959,0.008292,15
2978,0.349542,4.574875,2.648959,0.008084,15
2979,0.398000,4.579125,2.751583,0.008042,15
2980,0.377417,5.207667,3.897208,0.006583,15
2981,0.382375,4.562584,2.763458,0.007583,15
2982,0.376250,6.192500,2.711167,0.008084,15
2983,0.382541,4.596833,3.919208,0.008042,15
2984,0.354250,6.410500,2.761958,0.008875,15
2985,0.368042,4.464500,2.576209,0.008292,15
2986,0.383417,4.616500,2.625584,0.007541,15
2987,0.383875,4.440375,2.692250,0.007791,15
2988,0.350292,4.708000,2.806709,0.008750,15
2989,1.093834,4.523833,2.783958,0.008125,15
2990,0.393958,5.813792,2.933291,0.006833,15
2991,0.327000,5.210959,3.043625,0.019375,15
2992,0.374458,5.616959,3.193208,0.008583,15
2993,0.577875,5.171209,3.263417,0.006041,15
2994,0.411667,4.580917,2.935834,0.008375,15
2995,0.923458,4.771083,3.001167,0.008292,15
2996,0.398292,5.904666,3.351375,0.041791,15
2997,0.296083,5.670583,3.293166,0.006708,15
2998,0.425667,5.333833,2.847209,0.008542,15
2999,0.468875,4.872250,3.127125,0.008542,15
3000,0.431125,4.476958,2.835500,0.008291,15
3001,0.394000,4.797584,2.934708,0.008291,16
3002,0.375500,4.991583,2.928000,0.008458,16
3003,0.903333,5.328250,3.336209,0.009125,16
3004,0.433667,9.492708,3.230625,0.015750,16
3005,0.455541,4.809459,3.101667,0.008625,16
3006,0.416250,5.096875,3.089708,0.005208,16
3007,0.369125,4.934833,2.960917,0.007458,16
3008,0.415792,4.742959,2.803292,0.008125,16
3009,0.420792,5.530166,3.121666,0.008334,16
3010,0.375000,5.482375,2.923792,0.008416,16
3011,0.385917,4.652083,3.094416,0.008250,16
3012,0.410875,5.334000,3.007959,0.008125,16
3013,0.370417,4.725125,3.445000,0.008708,16
3014,0.395541,4.742625,2.984417,0.007666,16
3015,0.371458,5.325375,3.290333,0.015917,17
3016,0.384625,6.096083,3.051625,0.008125,17
3017,0.353375,5.195291,2.799334,0.008584,17
3018,0.425167,4.864209,2.888792,0.008500,17
3019,0.359791,4.992542,3.177167,0.007833,17
3020,0.667250,4.934625,2.872000,0.008458,17
3021,0.354375,5.299709,3.221458,0.006916,17
3022,0.398542,6.435167,3.063584,0.009417,17
3023,0.506000,5.371125,3.094417,0.008709,17
3024,0.361000,4.998208,3.010417,0.008000,17
3025,0.376375,5.722291,3.083333,0.019958,17
3026,0.384333,4.978500,3.035666,0.007000,17
3027,0.400042,4.777042,2.845542,0.007458,17
3028,0.384500,5.324584,3.041292,0.008084,17
3029,0.414041,5.076375,3.005833,0.010500,17
3030,0.567042,4.714250,2.775709,0.007291,17
3031,0.338167,5.953333,3.240875,0.008208,17
3032,0.373917,4.936458,2.790667,0.008208,17
3033,0.382291,4.681500,2.853958,0.008583,17
3034,0.367292,4.859500,2.946042,0.008750,17
3035,0.367041,4.589750,2.815666,0.007542,17
3036,0.381792,4.553541,2.706208,0.006667,17
3037,0.419625,4.622833,2.762792,0.008500,17
3038,0.366083,5.256625,3.176083,0.009750,17
3039,0.406375,4.875500,3.089875,0.007708,17
3040,0.381083,5.004291,2.779125,0.006709,17
3041,0.372750,4.689625,2.716334,0.008000,17
3042,0.329916,4.576500,2.963042,0.006500,17
3043,0.375834,5.839792,2.939542,0.007459,17
3044,0.360625,4.654792,2.845375,0.007166,17
3045,0.983833,4.613625,2.590250,0.005584,17
3046,0.339708,4.609000,2.688875,0.008000,17
3047,0.391333,4.545458,2.694500,0.008667,17
3048,0.370291,5.975542,2.815667,0.008875,17
3049,0.362750,4.670375,2.834875,0.008125,17
3050,0.354667,5.410834,2.765333,0.007875,17
3051,0.387750,4.432333,3.075916,0.008416,17
3052,0.359458,4.496541,2.953875,0.006708,17
3053,0.367833,5.598625,2.752542,0.007875,17
3054,0.394209,5.128709,3.148542,0.008750,17
3055,0.354458,4.567375,2.818000,0.008625,17
3056,0.367708,4.599000,2.753916,0.008375,17
3057,0.373375,4.842125,4.208500,0.006292,17
3058,0.367000,5.783167,2.783042,0.009083,17
3059,0.382084,4.820417,2.929041,0.007416,18
3060,0.400917,5.131000,2.730334,0.006750,19
3061,0.382833,4.606458,2.760208,0.007959,19
3062,0.365417,5.202583,2.693167,0.008250,19
3063,0.366667,5.295208,2.741917,0.007917,19
3064,0.360125,4.418000,3.307416,0.016500,19
3065,0.372459,6.602458,2.773959,0.012917,19
3066,0.345875,4.552875,2.733792,0.007375,19
3067,0.374792,4.675416,2.717583,0.007750,19
3068,0.345417,4.601750,2.752625,0.008458,19
3069,0.385333,8.223709,2.824583,0.008209,19
3070,0.354750,4.610625,2.711417,0.008958,19
3071,0.388125,4.524917,2.625167,0.008292,19
3072,0.376709,4.322042,2.691083,0.006958,19
3073,0.373833,4.546292,2.804875,0.007250,19
3074,0.352125,4.608458,2.616791,0.006500,19
3075,0.384375,4.564042,2.734333,0.007000,19
3076,0.377042,4.542292,2.577042,0.008042,19
3077,0.372375,4.452375,2.642416,0.007667,19
3078,0.352541,4.695750,2.758833,0.010500,19
3079,0.363125,4.951292,2.582334,0.008250,19
3080,0.349625,4.478667,2.676333,0.008708,19
3081,0.363084,4.424375,2.659417,0.009583,19
3082,0.361709,5.325292,2.581583,0.006500,19
3083,0.386625,4.502292,2.779583,0.006417,19
3084,0.385667,4.638125,2.805458,0.008792,19
3085,0.370208,6.598167,2.696333,0.008334,19
3086,0.391750,4.515458,2.564708,0.009417,19
3087,0.350167,4.507083,2.754208,0.008500,19
3088,0.351542,4.450583,2.744250,0.008250,19
3089,0.394875,4.491417,2.719667,0.007125,19
3090,0.354458,4.500833,2.692292,0.008250,19
3091,0.354292,4.698459,2.679459,0.008667,19
3092,0.364959,4.585417,4.352875,0.008458,19
3093,0.372583,6.331625,3.917042,0.008292,19
3094,0.375291,4.489333,4.293125,0.008625,19
3095,0.375083,4.552084,2.632083,0.008042,19
3096,0.385542,4.519667,2.751416,0.007417,19
3097,0.388250,5.719125,2.822250,0.008500,19
3098,0.367291,4.436541,2.773417,0.007416,19
3099,0.376166,5.319167,2.817084,0.006792,19
3100,0.353500,4.596125,2.595333,0.014166,19
3101,0.341292,4.526792,2.648042,0.006500,19
3102,0.388958,4.522667,2.700708,0.008083,19
3103,0.365541,4.430833,2.636625,0.008416,19
3104,0.367042,4.408292,3.040875,0.006625,19
3105,0.346708,4.522250,2.690084,0.008417,19
3106,0.388958,4.310000,2.706292,0.007625,19
3107,0.351166,4.437291,2.540084,0.007792,19
3108,0.362708,4.269834,2.662917,0.008083,19
3109,0.356250,4.251125,2.720083,0.007708,19
3110,0.352958,4.399166,2.599625,0.004875,19
3111,0.348916,4.513959,2.616125,0.007542,19
3112,0.350459,4.319959,2.657041,0.007917,19
3113,0.357333,4.446542,2.611416,0.007875,20
3114,0.353125,4.425583,2.648417,0.007750,21
3115,0.378542,4.273792,2.636458,0.006833,21
3116,0.392041,4.220708,2.703959,0.008083,22
3117,0.366000,4.712667,2.690667,0.012333,22
3118,0.357000,4.392708,2.571875,0.007416,22
3119,0.346250,4.373250,2.615250,0.008083,24
3120,0.370583,4.319000,2.613083,0.007875,24
3121,0.339709,5.537875,3.170625,0.009958,24
3122,0.361125,4.591166,3.008916,0.007541,24
3123,0.393500,4.374333,2.620708,0.008042,25
3124,0.373250,4.454750,3.120458,0.008334,25
3125,0.386417,5.525958,2.774417,0.007791,25
3126,0.329458,5.309416,2.922417,0.008458,25
3127,0.380000,4.429000,2.807041,0.008541,25
3128,0.356000,4.528542,2.699208,0.008209,25
