iteration,temps_border_ms,temps_move_ms,temps_migrate_ms,temps_evap_ms,food_quantity
3915,0.012208,0.124959,0.094792,0.030625,289
3916,0.012291,0.125875,0.094250,0.030000,289
3917,0.012500,0.126500,0.094958,0.031042,289
3918,0.011708,0.126125,0.095625,0.030917,289
3919,0.012792,0.127458,0.095459,0.030542,290
3920,0.012250,0.124917,0.093125,0.030709,290
3921,0.012833,0.127208,0.095667,0.030750,291
3922,0.012375,0.128042,0.124333,0.027000,291
3923,0.012625,0.128584,0.096792,0.030833,291
3924,1.773875,0.121750,1.831625,0.031708,292
3925,0.012708,0.762000,1.715042,0.022375,293
3926,0.012250,0.147167,0.119375,0.031542,294
3927,0.011458,0.118667,0.087625,0.031166,294
3928,0.011375,0.117000,0.085375,0.029917,295
3929,0.011042,0.118084,0.087541,0.030584,295
3930,0.011584,0.117375,0.085708,0.030417,296
3931,0.011209,0.118833,0.088125,0.030959,297
3932,0.011459,0.117416,0.085583,0.029708,297
3933,0.011208,0.118541,0.086458,0.029958,297
3934,0.016000,0.115666,0.083291,0.031083,298
3935,0.012125,0.119500,0.087541,0.030667,298
3936,0.011125,0.117000,0.085250,0.030875,298
3937,0.011250,0.122083,0.091250,0.029791,298
3938,0.011208,0.117208,0.086125,0.030042,298
3939,0.011666,0.118291,0.086500,0.030292,299
3940,0.011209,0.116958,0.085500,0.030625,301
3941,0.011459,0.117334,0.086375,0.030917,301
3942,0.011542,0.118333,0.087667,0.030500,301
3943,0.011833,0.118125,0.086500,0.030750,301
3944,0.012250,0.118250,0.086292,0.030292,301
3945,0.011666,0.120666,0.089459,0.030042,302
3946,0.011416,0.216625,0.186500,0.031875,302
3947,0.012500,0.199250,0.451625,0.019166,303
3948,1.591500,0.123709,1.667333,0.033708,304
3949,0.011750,0.124083,0.093166,0.030125,304
3950,0.012250,0.126917,0.096417,0.030250,304
3951,0.011500,0.126834,0.095625,0.031125,305
3952,0.011458,0.124458,0.094334,0.031291,305
3953,0.011459,0.124125,0.094292,0.030416,305
3954,0.012042,0.123625,0.092750,0.030417,305
3955,0.011750,0.124167,0.092750,0.030834,305
3956,0.011708,0.122625,0.090667,0.029792,306
3957,0.011584,0.125083,0.093334,0.030250,306
3958,0.011750,0.123250,0.092292,0.054708,306
3959,0.018291,0.936042,0.908083,0.169792,306
3960,0.018709,2.006917,1.981875,0.032459,306
3961,0.012833,0.134333,0.102416,0.030292,306
3962,0.012250,0.125083,0.091584,0.031500,306
3963,0.011959,0.127125,0.094958,0.030084,306
3964,0.011791,0.126292,0.093333,0.030833,306
3965,0.011792,0.123459,0.092167,0.029500,306
3966,0.011750,0.124791,0.093958,0.031208,306
3967,0.041625,0.122000,0.091833,0.030250,306
3968,0.012167,0.125417,0.093500,0.031333,306
3969,0.012750,0.123333,0.091375,0.030250,306
3970,0.012084,0.121250,0.090166,0.030625,306
3971,0.012042,0.156583,0.124416,0.031625,307
3972,0.012000,0.124291,0.093583,0.030750,308
3973,0.011833,0.125667,1.468209,0.027542,309
3974,0.013083,0.183375,0.150708,1.898084,309
3975,0.012083,0.132583,0.102166,0.031250,310
3976,0.011583,0.123625,0.091291,0.031291,310
3977,0.011459,0.123500,0.092833,0.030167,310
3978,0.011958,0.123959,0.091708,0.031042,311
3979,0.011625,0.125292,0.094666,0.030375,311
3980,0.011458,0.126250,0.105000,0.025667,311
3981,0.012583,0.131834,0.104709,0.030292,311
3982,0.014917,0.145084,0.118875,0.029042,313
3983,0.011417,0.124625,0.096209,0.031208,313
3984,0.013458,0.120916,0.088500,0.030667,313
3985,0.012750,0.141083,0.110000,0.030458,313
3986,0.037334,0.192167,0.187708,0.029208,313
3987,0.018834,0.141084,0.119000,0.031084,313
3988,0.011792,0.133084,0.101625,0.030750,314
3989,0.011084,0.132500,0.101667,0.030333,314
3990,0.011875,0.131375,0.101083,0.030958,314
3991,0.011541,0.131250,0.100500,0.031125,314
3992,0.011875,0.129416,0.107625,0.026667,314
3993,0.011583,0.135125,0.105458,0.031125,315
3994,0.012000,0.129459,0.098250,0.031166,315
3995,0.011750,0.130083,0.100833,1.783542,315
3996,0.012208,0.142458,0.113250,0.031750,315
3997,0.011917,0.128292,0.098917,0.031125,315
3998,0.012583,0.128125,0.097292,0.030458,315
3999,0.012292,0.129208,0.099666,0.030792,315
4000,0.011666,0.128250,0.097375,0.030791,315
4001,0.012000,0.127667,0.097916,0.030500,315
4002,0.011375,0.129875,0.098125,0.031334,315
4003,0.011250,0.130000,0.099250,0.030708,315
4004,0.011792,0.128792,0.098292,0.031000,315
4005,0.012416,0.128375,0.097375,0.031583,316
4006,0.012125,0.128792,0.096541,0.033667,316
4007,0.011709,0.132416,0.099958,0.031833,316
4008,0.011541,0.129542,0.098292,0.030584,316
4009,0.012167,0.127791,0.096500,0.031042,316
4010,0.012542,0.127958,0.096708,0.028500,316
4011,0.011875,0.129959,0.099041,0.030584,316
4012,0.012875,0.128750,0.096959,0.030833,316
4013,0.012250,0.130500,0.099875,0.030750,316
4014,0.011667,0.127584,0.095750,0.030917,317
4015,0.011167,0.129917,0.098750,0.031042,318
4016,0.011916,0.128750,0.097000,0.031500,318
4017,0.011833,0.206625,1.231833,0.023959,318
4018,0.019000,0.273583,0.719542,0.018541,318
4019,0.013542,0.142625,0.114709,0.030833,318
4020,0.012125,1.842542,1.811250,0.031458,318
4021,0.012000,0.125542,0.095125,0.031583,318
4022,0.011458,0.130250,0.098084,0.030833,321
4023,0.011875,0.129250,0.098792,0.030500,322
4024,0.011500,0.130500,0.099250,0.031084,322
4025,0.011500,0.131250,0.100958,0.031209,322
4026,0.012042,0.130583,0.100833,0.030625,322
4027,0.011625,0.129500,0.099667,0.030708,323
4028,0.011083,0.129333,0.097709,0.030542,324
4029,0.011458,0.128208,0.098708,0.030167,324
4030,0.011042,0.129209,0.124166,0.024292,325
4031,0.012250,0.131708,0.101458,0.031250,326
4032,0.011792,0.128625,0.096750,0.031125,327
4033,0.011583,0.127291,0.095875,0.030334,328
4034,0.011583,0.128167,0.097041,0.030875,328
4035,0.011542,0.130542,0.100292,0.031167,328
4036,0.011833,0.129583,0.098083,0.030959,328
4037,0.011875,0.129792,0.097750,0.031166,328
4038,0.011583,0.127500,0.095791,0.030334,328
4039,0.011792,0.128167,0.098667,0.031084,328
4040,0.011666,0.130041,0.098250,0.030792,328
4041,0.011333,0.132750,0.102084,0.030792,328
4042,0.012125,0.131625,0.101125,0.042542,328
4043,0.012959,0.154250,0.126167,0.029583,330
4044,0.010917,0.130125,0.097583,0.029500,330
4045,0.011208,0.130500,0.098875,0.030334,330
4046,0.010917,0.129375,0.098167,0.029792,331
4047,0.010583,0.129584,0.099167,0.031166,331
4048,0.010792,0.129625,0.098416,0.029750,332
4049,0.010834,0.130500,0.098750,0.031292,332
4050,0.011167,0.130709,0.098666,0.030958,332
4051,0.010583,0.129292,0.097750,0.034250,334
4052,0.011000,0.133125,0.100834,0.030875,335
4053,0.011083,0.131875,0.099459,0.030375,335
4054,0.011083,0.131125,0.100250,0.030083,336
4055,0.010959,0.129875,0.097333,0.030958,336
4056,0.010959,0.129625,0.096958,0.031250,337
4057,0.011042,0.130584,0.098917,0.030542,337
4058,0.046083,0.316000,0.326625,0.025291,339
4059,0.014166,0.135958,0.101167,0.030875,341
4060,0.012042,0.129250,0.098583,0.030875,341
4061,0.012250,0.183167,2.035250,0.024916,342
4062,0.013250,2.086667,3.784875,0.017458,342
4063,0.014417,0.135458,0.105166,0.032125,344
4064,0.012875,1.970208,1.960833,0.023916,344
4065,0.013542,0.142167,0.110250,0.031791,345
4066,0.013000,0.129125,0.101750,0.025708,346
4067,0.012875,0.134209,0.102542,0.031125,348
4068,0.012083,0.128541,0.136334,0.026584,350
4069,0.013708,0.152792,0.253292,0.021792,353
4070,0.015584,0.142709,0.108667,0.031041,353
4071,0.012458,0.134000,0.105125,0.031750,353
4072,0.011708,0.132542,0.101791,0.031667,354
4073,0.011875,0.129708,0.099167,0.031000,355
4074,0.012125,0.126708,0.096042,0.031167,356
4075,0.011875,0.130083,0.097958,0.031333,356
4076,0.012083,0.127958,0.095334,0.031416,357
4077,0.011583,0.128625,0.097291,0.031334,358
4078,0.011833,0.127333,0.097917,0.031500,359
4079,0.011542,0.129417,0.099292,0.031334,360
4080,0.011791,0.128291,0.097417,0.031375,360
4081,0.011500,0.128458,0.097334,0.053167,360
4082,0.012750,1.997000,1.969917,0.035000,360
4083,0.014084,0.163042,0.140250,0.030167,361
4084,0.021417,0.130792,0.105875,0.031500,361
4085,0.011958,0.128083,0.099708,0.031584,361
4086,0.012166,0.126458,0.106875,0.049583,361
4087,0.012917,0.127875,0.100041,0.044250,362
4088,0.013500,0.133542,0.106875,0.031083,363
4089,0.011917,0.125583,0.097750,0.030834,364
4090,0.012417,0.122667,0.093250,0.030916,365
4091,0.011916,0.125166,0.097166,0.031375,370
4092,0.012084,0.134583,0.105625,0.030667,372
4093,0.012500,0.124958,0.097083,0.031333,373
4094,0.012917,0.124375,0.096041,0.030292,374
4095,0.038375,0.155917,0.137333,0.030084,375
4096,0.013125,0.125792,0.094375,0.031083,375
4097,0.011834,0.121417,0.090042,0.030792,375
4098,0.012459,0.121500,0.089375,0.030791,377
4099,0.011750,0.121583,0.090500,0.030166,377
4100,0.011709,0.120042,0.087875,0.030125,379
4101,0.011875,0.122333,0.089542,0.030500,379
4102,0.012625,0.119292,0.087666,0.030500,379
4103,0.011750,0.129958,0.101958,0.030958,379
4104,0.011583,0.163292,0.133750,0.030708,379
4105,0.011583,0.117166,0.086292,0.030417,379
4106,0.011458,0.121000,0.090625,0.030333,379
4107,0.011292,0.120041,0.088209,0.030250,379
4108,0.011417,0.118333,0.087291,0.030250,379
4109,0.011625,0.119500,0.087709,0.030750,379
4110,0.011375,0.118709,0.087583,0.030917,379
4111,0.011875,0.119750,0.088792,0.030500,379
4112,0.011958,0.118500,0.086500,0.030708,380
4113,0.011500,0.120542,0.099042,0.026084,382
4114,0.012500,0.169292,0.140375,0.030625,382
4115,0.011875,0.121875,0.090333,0.030416,382
4116,0.011375,0.115750,0.083375,0.031084,384
4117,0.011167,0.118708,0.087000,0.031125,384
4118,0.011292,0.117334,0.086208,0.031250,385
4119,0.011250,0.116334,0.084709,0.030541,385
4120,0.011167,0.117125,0.085291,0.030583,385
4121,0.019834,0.117875,0.085042,0.030708,386
4122,0.011500,0.118208,0.085916,0.031083,387
4123,0.011208,0.118333,0.086666,0.031125,387
4124,0.011417,0.115875,0.083875,0.030333,388
4125,0.010958,0.122917,0.091875,0.029917,388
4126,0.011166,0.118417,0.087083,0.030125,388
4127,0.010875,0.118083,0.086042,0.030875,390
4128,0.011208,0.115833,0.084959,0.030291,391
4129,0.010958,0.116167,0.083416,0.031042,391
4130,0.011167,0.115541,0.084209,0.030584,391
4131,0.011125,0.116042,0.084208,0.030959,391
4132,0.011042,0.114250,0.082834,0.030666,392
4133,0.011250,0.115375,0.083208,0.030291,392
4134,0.011042,0.115959,0.085541,0.030834,393
4135,0.011334,0.116958,0.085417,0.030459,395
4136,0.011750,0.115959,0.086125,0.030667,395
4137,0.011792,0.209917,0.186250,0.028875,395
4138,0.017209,0.201542,0.171916,0.031500,395
4139,0.012542,0.154833,0.123083,0.031292,396
4140,0.011583,0.148584,0.115875,0.031333,397
4141,0.011666,0.143833,0.112041,0.031000,398
4142,0.011708,0.142667,0.112458,0.031625,398
4143,0.011542,0.144000,0.111750,0.031375,399
4144,0.012167,0.143917,0.113375,0.029458,401
4145,0.011959,0.144333,0.114500,0.096958,401
4146,0.012125,0.149709,0.118792,0.031875,402
4147,0.011500,0.142292,0.109791,0.031459,403
4148,0.011625,1.551125,1.522167,0.031833,404
4149,0.013291,0.146000,0.113250,1.632500,406
4150,0.015583,0.152375,0.124042,0.031708,407
4151,0.011125,0.145125,0.113334,0.031500,409
4152,0.011000,0.142042,0.112708,0.031500,409
4153,0.011250,0.143000,0.113833,0.031250,409
4154,0.011333,0.142333,0.111083,0.032042,409
4155,0.011500,0.143416,0.113375,0.031041,410
4156,0.010917,0.144041,0.111375,0.031167,411
4157,0.011250,0.142833,0.111167,0.030792,411
4158,0.011041,0.141084,0.109875,0.031375,413
4159,0.011250,0.141125,0.109750,0.031250,414
4160,0.012375,0.143541,0.112542,0.032250,415
4161,0.011333,0.143000,0.112333,0.031417,415
4162,0.011167,0.142834,0.112625,0.031167,415
4163,0.011333,0.140792,0.108667,0.031125,415
4164,0.011167,0.140500,0.108125,0.031416,415
4165,0.011042,0.141583,0.108917,0.031208,416
4166,0.011250,0.142458,0.110792,0.031292,416
4167,0.011333,0.143708,0.114000,0.031791,417
4168,0.011208,0.144250,0.113458,0.031500,418
4169,0.011167,0.142667,0.112583,0.030792,419
4170,0.011541,0.143375,0.111833,0.031292,421
4171,0.011375,0.194167,0.174334,0.046583,421
4172,0.017417,0.128000,0.099791,0.032416,422
4173,0.011125,0.111042,0.079584,0.030667,422
4174,0.011500,0.110958,0.079250,0.030291,423
4175,0.012125,0.109667,0.079250,0.030333,423
4176,0.011333,0.109042,0.077375,0.030834,424
4177,0.011750,0.109625,0.078167,0.030083,424
4178,0.012417,0.108667,0.077000,0.030500,426
4179,0.011792,0.110209,0.079667,0.030583,427
4180,0.011708,0.110625,0.079500,0.030500,428
4181,0.011667,0.121542,0.092333,0.030458,429
4182,0.011750,0.111709,0.080458,0.031208,429
4183,0.011958,0.112875,0.082541,0.030750,430
4184,0.012292,0.111250,0.080583,0.030750,430
4185,0.018959,0.110459,0.087417,0.030708,431
4186,0.011542,0.110667,0.079375,0.030542,431
4187,0.012084,0.112708,0.082084,0.030541,432
4188,0.011333,0.111875,0.080292,0.030792,433
4189,0.012208,0.112375,0.080584,0.030625,433
4190,0.011791,0.113000,0.083375,0.030667,433
4191,0.011292,0.113375,0.083625,0.030000,436
4192,0.011667,0.112625,0.081500,0.090875,436
4193,0.011792,1.920916,3.786542,0.022625,437
4194,0.013458,0.162333,0.133625,0.031041,440
4195,0.011625,0.121125,0.090041,0.031166,441
4196,0.011250,0.120041,0.088834,0.031167,441
4197,0.011833,0.118333,0.089875,0.031458,444
4198,0.011042,0.114709,0.082583,0.030959,446
4199,0.011875,0.116333,0.086917,0.031291,446
4200,0.011042,0.116750,0.084500,0.031084,447
4201,0.011875,0.119375,0.088458,0.030250,447
4202,0.012167,0.116333,0.084500,0.030375,447
4203,0.011292,0.118709,0.086667,0.030542,448
4204,0.011000,0.118292,0.086500,0.059333,449
4205,0.011334,0.120625,0.089458,0.031083,449
4206,0.011792,0.120291,0.089625,0.030792,449
4207,0.011250,0.121125,0.091166,0.030125,450
4208,0.015333,0.176750,0.144958,0.031458,450
4209,0.011000,0.144125,0.111875,0.031375,450
4210,0.011041,0.139667,0.108625,0.031042,450
4211,0.010708,0.138583,0.106500,0.030917,452
4212,0.011542,0.145833,0.114500,0.031875,452
4213,0.011167,0.138833,0.108500,0.031292,452
4214,0.011833,0.136458,0.106500,0.049708,453
4215,0.011333,0.140333,0.109916,0.031000,453
4216,0.010916,0.136208,0.104000,0.031416,454
4217,0.010917,0.135500,0.104583,0.031125,454
4218,0.010958,0.135375,0.102916,0.024000,455
4219,0.010666,0.135167,0.103792,0.030458,458
4220,0.011167,0.134000,0.102958,0.031042,458
4221,0.011958,0.134041,0.103375,0.031417,459
4222,0.010916,0.132042,0.100542,0.030250,459
4223,0.011792,0.132083,0.101667,0.031209,459
4224,0.010834,0.132083,0.101792,0.031125,460
4225,0.010792,0.153042,0.122791,0.030250,461
4226,0.011083,0.134375,0.103333,0.030875,462
4227,0.011125,0.130417,0.099000,0.030916,462
4228,0.011000,0.131583,0.101042,0.030834,465
4229,0.011208,0.131542,0.101625,0.031000,466
4230,0.011375,0.133625,0.103500,0.031083,466
4231,0.010958,0.132042,0.102291,0.030333,467
4232,0.011584,0.129583,0.099667,0.030833,469
4233,0.010791,0.133209,0.102542,0.031000,469
4234,0.011041,0.130459,0.098667,0.030208,469
4235,0.010917,0.133209,0.103125,0.028167,469
4236,0.018916,0.173375,0.151417,0.029292,470
4237,0.012416,0.141500,0.112459,0.028791,473
4238,0.012166,0.181375,0.154208,0.031625,474
4239,0.012792,0.141542,0.110500,0.031458,474
4240,0.051167,0.131625,0.115250,0.031791,475
4241,0.012500,0.136333,0.106833,0.031250,476
4242,0.012208,0.131125,0.101166,0.031542,478
4243,0.011334,0.131916,0.102167,0.031459,479
4244,0.011417,0.130750,0.099208,0.034750,479
4245,0.012125,0.134541,0.102334,0.031208,480
4246,0.013333,1.830875,1.807834,0.031625,481
4247,0.013708,0.139083,0.109042,0.031375,482
4248,0.012125,0.133416,0.103542,0.031292,482
4249,0.011750,1.588000,1.559167,0.031667,483
4250,0.013791,0.135167,0.106375,0.030959,483
4251,0.011417,0.131792,0.101917,0.031250,483
4252,0.012125,0.149250,0.121625,0.031458,483
4253,0.012125,0.133375,0.110750,0.030000,483
4254,0.012084,0.130417,0.101208,0.030875,483
4255,0.012083,0.128125,0.096792,0.030625,483
4256,0.012875,0.129750,0.101375,0.031291,484
4257,0.012459,0.129084,0.100209,0.031167,486
4258,0.012708,0.128917,0.099625,0.030666,486
4259,0.011834,0.152042,0.121833,0.031292,486
4260,0.012333,0.129458,0.100292,0.031375,486
4261,0.011917,0.129292,0.098750,0.031083,486
4262,0.012083,0.127500,0.098042,0.031458,487
4263,0.011833,0.129375,0.098875,0.030791,488
4264,0.012166,0.129167,0.098375,0.031541,488
4265,0.012250,0.128875,0.098875,0.030792,489
4266,0.012958,0.126833,0.097417,0.031209,490
4267,0.012209,0.128792,0.098125,0.031375,490
4268,0.012500,0.127416,0.098292,0.031167,490
4269,0.011917,0.127042,0.096625,0.031333,491
4270,0.013292,0.130292,0.100875,0.062875,491
4271,0.015417,0.157084,0.125917,0.031041,491
4272,0.011875,0.128000,0.100625,0.028000,492
4273,0.012875,0.174167,0.143000,0.029125,492
4274,0.011458,0.128500,0.095833,0.031709,492
4275,0.012084,0.126917,0.097291,0.030709,492
4276,0.012000,0.129250,0.097458,0.031584,492
4277,0.011541,0.129333,0.099666,0.031083,493
4278,0.012666,0.126250,0.095500,0.030917,493
4279,0.011625,0.200250,0.172833,0.031709,494
4280,0.011500,0.127334,0.094584,0.030500,494
4281,0.011917,0.125750,0.096333,0.030458,494
4282,0.012708,0.123958,0.093875,0.031167,495
4283,0.012583,0.123958,0.094084,0.030833,495
4284,0.011959,0.124792,0.093333,0.031333,496
4285,0.011750,0.123500,0.091958,0.030750,496
4286,0.012667,0.122791,0.091709,0.030875,498
4287,0.011416,0.123875,0.093084,0.030625,499
4288,0.011333,0.123667,0.091833,0.029458,499
4289,0.011667,0.124708,0.094000,0.059708,499
4290,0.011792,0.126750,0.095791,0.031625,500
4291,0.012667,0.122959,0.091834,0.031125,500
4292,0.011125,0.125042,0.092209,0.030417,500
4293,0.011500,0.123375,0.095875,0.025291,500
4294,0.012417,0.157542,0.131084,0.029417,500
4295,0.011041,0.124875,0.097166,0.030958,500
4296,0.011375,0.123541,0.095542,0.030708,500
4297,0.011209,0.122167,0.094542,0.030292,500
4298,0.010833,0.121291,0.094208,0.030459,501
4299,0.011583,0.122083,0.094959,0.031125,503
4300,0.010958,0.215334,0.723708,0.022542,503
4301,0.413666,0.181625,4.638042,0.023000,503
4302,0.199417,0.210459,0.313625,0.021833,505
4303,0.020583,0.871792,4.863584,0.022958,505
4304,0.746916,0.218959,8.224416,0.028250,505
4305,0.093458,1.175042,1.106667,0.041250,506
4306,0.019583,0.355000,0.386209,0.032959,506
4307,0.029417,0.219667,0.159125,0.036958,506
4308,0.013000,0.140084,0.083625,0.031708,506
4309,0.012583,0.190167,0.156458,0.031917,506
4310,0.012083,0.132917,0.100583,0.031417,506
4311,0.012125,0.124708,0.092625,0.031791,506
4312,0.010958,0.129500,0.132583,0.077333,507
4313,0.013875,0.144750,0.112708,0.032167,508
4314,0.011625,0.140292,0.160209,0.026125,508
4315,0.012250,0.134208,0.099292,0.031500,508
4316,0.011125,0.123708,0.091208,0.030667,508
4317,0.011166,0.123667,0.091500,0.031625,509
4318,0.017250,0.135708,0.104458,0.028959,509
4319,0.011041,0.122584,0.090750,0.030959,509
4320,0.011875,0.120000,0.087541,0.031209,510
4321,0.011000,0.120083,0.087542,0.030833,510
4322,0.010959,0.118625,0.086125,0.031209,510
4323,0.011000,0.119417,0.086667,0.031833,512
4324,0.010625,0.118666,0.086292,0.031500,513
4325,0.010917,0.119875,0.086709,0.031458,513
4326,0.011500,0.120125,0.087834,0.030584,514
4327,0.010709,0.125125,0.404833,0.031375,514
4328,0.023250,0.145000,0.122917,0.030958,514
4329,0.012500,0.125709,0.091875,0.031666,514
4330,0.012250,0.125917,0.093416,0.031500,514
4331,0.022375,0.121583,0.083542,0.031292,514
4332,0.011750,0.126125,0.090875,0.031083,515
4333,0.012083,0.446792,0.450041,0.021083,517
4334,0.020417,0.143416,0.119583,0.032042,517
4335,0.013167,0.161209,0.131292,0.030666,517
4336,0.012500,0.129292,0.094583,0.032041,517
4337,0.012250,0.126750,0.093000,0.032083,518
4338,0.011875,0.125958,0.092375,0.031583,518
4339,0.012459,0.126500,0.094667,0.030416,518
4340,0.011875,0.126250,0.093833,0.031000,518
4341,0.012417,0.125750,0.092000,0.031833,518
4342,0.011958,0.126542,0.093666,0.029625,518
4343,0.012458,0.723417,6.324333,0.017833,518
4344,0.020583,0.183125,0.147333,0.033792,519
4345,0.011709,0.134166,0.101333,0.032166,520
4346,0.012000,0.128250,0.094000,0.031334,520
4347,0.012084,0.128875,0.094458,0.030917,520
4348,0.011541,0.129416,0.095291,0.031583,521
4349,0.011250,0.128041,0.095042,0.031958,521
4350,0.012000,0.126792,0.093875,0.031375,521
4351,0.012000,0.183583,0.222875,0.028834,521
4352,0.030375,0.153459,0.122333,0.030250,521
4353,0.012375,0.135416,0.102042,0.031958,522
4354,0.011584,0.133208,0.098417,0.031709,522
4355,0.012041,0.132875,0.100666,0.031375,522
4356,0.011708,0.131375,0.098417,0.031042,523
4357,0.011500,0.132500,0.098500,0.031458,523
4358,0.011500,0.131958,0.099792,0.032000,524
4359,0.012334,0.131833,0.099333,0.032000,525
4360,0.011042,0.133125,0.099792,0.031250,525
4361,0.011958,0.132541,0.100084,0.031334,526
4362,0.011000,0.158042,0.126042,0.031250,526
4363,0.120417,0.110959,1.413459,0.020958,526
4364,0.017125,1.707375,2.539208,0.028000,526
4365,0.020125,0.202958,0.172459,0.034084,527
4366,0.011958,0.129167,0.097333,0.052125,527
4367,0.013041,0.129125,0.096292,0.032042,527
4368,0.011125,0.122167,0.090958,0.030958,527
4369,0.010875,0.121209,0.090208,0.031291,527
4370,0.011500,0.120000,0.088750,0.031417,527
4371,0.010792,0.121792,0.109458,0.028917,527
4372,0.011375,0.122083,0.090209,0.031458,528
4373,0.011750,0.117500,0.084541,0.031417,528
4374,0.010917,0.117334,0.085667,0.031500,528
4375,0.011167,0.117375,0.085666,0.031250,528
4376,0.011458,0.118166,0.086125,0.031333,528
4377,0.010958,0.120417,0.088375,0.030000,528
4378,0.011167,0.120625,0.089084,0.030875,528
4379,0.011042,0.120208,0.087250,0.030750,528
4380,0.011250,0.119500,0.086292,0.031666,528
4381,0.043625,0.116917,0.110667,0.029083,529
4382,0.011417,0.122208,0.087042,0.053500,529
4383,0.011375,0.120500,0.089209,0.031250,529
4384,0.012084,0.117375,0.081166,0.031333,529
4385,0.011042,0.118500,0.086292,0.030916,530
4386,0.010875,0.118417,0.084000,0.031459,530
4387,0.011375,0.118375,0.085625,0.030333,530
4388,0.011458,0.114959,0.080958,0.030791,530
4389,0.011167,0.115209,0.102375,0.022750,530
4390,0.013583,0.176042,0.147583,0.030750,530
4391,0.011042,0.143000,0.109917,0.030875,531
4392,0.011500,0.140709,0.105750,0.031375,531
4393,0.011375,0.147417,0.111875,0.032375,531
4394,0.012166,0.136792,0.101583,0.031500,531
4395,0.011500,0.135375,0.101416,0.031500,531
4396,0.019625,0.136250,0.101000,0.031542,531
4397,0.011666,0.135583,0.101416,0.031166,534
4398,0.011208,0.134500,0.098209,0.031708,534
4399,0.011000,0.133667,0.100167,0.031333,534
4400,0.011209,0.133792,0.098125,0.031459,534
4401,0.012000,0.134041,0.099542,0.030375,535
4402,0.011250,0.133125,0.096791,0.031375,535
4403,0.011750,0.132625,0.097584,0.038084,535
4404,0.011292,0.303459,0.525959,0.018583,535
4405,0.015791,0.188500,0.159833,0.030083,535
4406,0.012041,0.163375,0.129041,0.032584,537
4407,0.011416,0.134333,0.102666,0.031208,537
4408,0.011209,0.134750,0.100500,0.031750,538
4409,0.011750,0.133167,0.101000,0.031458,538
4410,0.010917,0.133417,0.099958,0.031083,538
4411,0.011750,0.154875,2.055125,0.015375,539
4412,0.013541,0.141459,0.108958,0.031625,540
4413,0.011500,0.133000,0.100750,0.031375,540
4414,0.011416,0.133250,0.099459,0.031583,540
4415,0.011583,0.131875,0.099917,0.031167,540
4416,0.011666,0.131750,0.096917,0.031375,540
4417,0.010792,0.133041,0.101292,0.030959,540
4418,0.011542,0.131708,0.098166,0.032708,540
4419,0.010875,0.132125,0.099208,0.031917,540
4420,0.025375,0.130709,0.353500,0.022291,540
4421,0.011375,0.139375,0.107084,0.031166,540
4422,0.048333,0.129833,0.095458,0.032084,540
4423,0.012000,0.134417,0.098833,0.031292,540
4424,0.011250,0.135541,0.101125,0.031125,541
4425,0.011375,0.135792,0.101458,0.031625,541
4426,0.011750,0.134792,0.099833,0.031667,542
4427,0.011041,0.133583,0.100542,0.065917,542
4428,0.015625,0.171000,0.141958,0.030834,542
4429,0.011792,0.125584,0.109583,0.026125,543
4430,0.013125,0.123166,0.088375,0.031625,543
4431,0.012083,0.120542,0.086875,0.030583,543
4432,0.012375,0.121459,0.087125,0.030625,543
4433,0.012459,0.119500,0.086458,0.030959,544
4434,0.012166,0.119875,0.085167,0.035292,544
4435,0.162625,0.108333,0.229000,0.033417,545
4436,0.012667,0.120458,0.087167,0.030958,545
4437,0.011833,0.119375,0.087000,0.031000,546
4438,0.011584,0.119500,0.085667,0.030708,546
4439,0.011833,0.118000,0.086041,0.045792,547
4440,0.011958,0.123459,0.090666,0.030792,548
4441,0.011584,0.119375,0.088375,0.030625,548
4442,0.011791,0.121167,0.088375,0.036459,548
4443,0.017584,0.162542,0.148625,0.026750,548
4444,0.013250,0.133625,0.103750,0.030167,549
4445,0.012000,2.171750,2.921084,0.021416,549
4446,1.411000,0.282792,5.721583,0.032584,550
4447,0.559250,0.248750,0.682833,0.061167,551
4448,11.969875,0.265750,9.261542,0.027375,551
4449,0.029292,0.277041,0.170208,0.043875,551
4450,0.012750,0.151042,0.109708,0.033084,552
4451,0.012750,0.139750,0.104417,0.031875,553
4452,0.013166,0.135959,0.100042,0.031417,553
4453,0.012083,0.131459,0.096334,0.031708,553
4454,0.012292,1.410250,1.468458,0.030500,554
4455,0.029250,0.213833,0.169583,0.037666,554
4456,0.012917,0.132250,0.096916,0.031125,554
4457,0.011208,0.122708,0.090250,0.031541,555
4458,0.011333,0.120417,0.088250,0.030125,556
4459,0.012958,0.118000,0.082542,0.032042,557
4460,0.011167,0.118000,0.086666,0.031333,558
4461,0.011083,0.118125,0.087916,0.030791,558
4462,0.011833,0.117417,0.086541,0.030917,558
4463,0.011042,0.116625,0.085417,0.031541,558
4464,0.010667,0.411542,0.522708,0.017708,558
4465,0.019167,0.151959,0.126125,0.031625,558
4466,0.012125,0.122667,0.093291,0.031417,558
4467,0.012042,0.120125,0.090792,0.103708,558
4468,0.015292,0.147125,0.118250,0.030375,560
4469,0.012583,0.127000,0.097334,0.031750,560
4470,0.012500,0.121667,0.091916,0.030708,561
4471,0.012042,0.121875,0.091750,0.031583,562
4472,0.011458,0.120459,0.090917,0.031541,562
