iteration,temps_total_ms,temps_fourmis_ms,temps_evap_ms,temps_update_ms,temps_render_ms,food_quantity
3835,16.648,1.074,0.145,0.001,15.421,249
3836,16.520,1.068,0.147,0.001,15.295,260
3837,16.760,1.090,0.149,0.001,15.508,270
3838,16.529,1.075,0.157,0.001,15.286,284
3839,16.654,1.087,0.160,0.001,15.395,288
3840,16.685,1.084,0.158,0.001,15.429,297
3841,16.642,1.090,0.155,0.001,15.384,316
3842,16.631,1.085,0.154,0.001,15.379,323
3843,16.742,1.062,0.151,0.001,15.518,331
3844,16.655,1.077,0.141,0.001,15.429,349
3845,16.777,1.064,0.146,0.001,15.560,358
3846,16.551,1.063,0.151,0.000,15.329,375
3847,16.638,1.068,0.148,0.001,15.412,385
3848,16.646,1.082,0.161,0.001,15.392,397
3849,16.663,1.090,0.154,0.001,15.407,412
3850,16.710,1.082,0.154,0.001,15.461,417
3851,16.626,1.080,0.153,0.001,15.381,427
3852,16.678,1.083,0.141,0.001,15.439,438
3853,16.718,1.077,0.149,0.001,15.481,448
3854,16.536,1.062,0.148,0.001,15.318,452
3855,16.794,1.107,0.155,0.001,15.521,459
3856,16.585,1.073,0.147,0.001,15.356,470
3857,16.677,1.086,0.150,0.001,15.429,481
3858,16.644,1.076,0.145,0.001,15.410,491
3859,16.667,1.085,0.152,0.001,15.417,496
3860,16.670,1.093,0.152,0.001,15.415,502
3861,16.663,1.080,0.150,0.001,15.422,513
3862,16.659,1.105,0.157,0.000,15.383,524
3863,16.668,1.083,0.156,0.001,15.415,530
3864,16.565,1.092,0.157,0.001,15.305,537
3865,16.755,1.049,0.151,0.001,15.547,547
3866,16.749,1.095,0.158,0.001,15.485,554
3867,16.593,1.066,0.149,0.000,15.371,559
3868,16.573,1.061,0.148,0.001,15.354,566
3869,16.735,1.081,0.150,0.002,15.491,572
3870,16.598,1.065,0.152,0.001,15.372,575
3871,16.713,1.081,0.151,0.001,15.470,580
3872,16.645,1.074,0.145,0.001,15.417,590
3873,16.706,1.082,0.157,0.001,15.455,596
3874,16.595,1.059,0.162,0.001,15.366,599
3875,16.828,1.075,0.150,0.001,15.592,603
3876,16.545,1.112,0.159,0.001,15.254,609
3877,16.621,1.077,0.188,0.001,15.340,618
3878,16.738,1.078,0.163,0.001,15.483,621
3879,16.596,1.063,0.156,0.000,15.368,622
3880,16.739,1.079,0.176,0.001,15.474,630
3881,16.600,1.067,0.162,0.001,15.358,636
3882,16.636,1.085,0.165,0.001,15.369,640
3883,16.662,1.090,0.162,0.001,15.395,643
3884,16.685,1.064,0.161,0.001,15.446,648
3885,16.632,1.085,0.150,0.001,15.386,652
3886,16.656,1.072,0.153,0.001,15.417,654
3887,16.792,1.094,0.160,0.001,15.524,659
3888,16.536,1.063,0.158,0.001,15.307,663
3889,16.741,1.091,0.150,0.001,15.489,668
3890,16.601,1.077,0.156,0.000,15.359,671
3891,16.667,1.087,0.154,0.001,15.416,675
3892,16.826,1.073,0.150,0.001,15.590,676
3893,16.562,1.064,0.146,0.001,15.343,677
3894,16.615,1.052,0.153,0.001,15.400,680
3895,16.623,1.076,0.146,0.001,15.387,684
3896,16.651,1.077,0.156,0.001,15.405,688
3897,16.708,1.079,0.151,0.001,15.468,691
3898,16.633,1.085,0.167,0.001,15.367,693
3899,16.649,1.080,0.148,0.001,15.407,694
3900,16.708,1.091,0.154,0.000,15.452,696
3901,16.633,1.065,0.144,0.001,15.415,698
3902,16.632,1.091,0.151,0.001,15.379,700
3903,16.679,1.095,0.148,0.001,15.424,701
3904,16.727,1.084,0.150,0.001,15.481,707
3905,16.612,1.085,0.152,0.001,15.362,712
3906,16.649,1.093,0.153,0.001,15.391,713
3907,16.669,1.092,0.151,0.001,15.413,715
3908,16.735,1.093,0.143,0.001,15.489,717
3909,16.615,1.079,0.150,0.001,15.374,719
3910,16.765,1.096,0.149,0.001,15.506,725
3911,16.606,1.093,0.168,0.001,15.335,729
3912,16.629,1.093,0.154,0.002,15.371,731
3913,16.724,1.109,0.159,0.001,15.442,734
3914,16.558,1.103,0.159,0.001,15.287,740
3915,16.672,1.107,0.151,0.001,15.401,743
3916,16.766,1.108,0.152,0.002,15.492,744
3917,16.560,1.104,0.149,0.000,15.300,748
3918,16.635,1.091,0.150,0.001,15.385,753
3919,16.644,1.121,0.153,0.001,15.355,755
3920,16.651,1.139,0.147,0.001,15.351,755
3921,16.665,1.106,0.153,0.001,15.394,758
3922,16.668,1.124,0.147,0.000,15.386,760
3923,16.776,1.120,0.149,0.001,15.495,766
3924,16.575,1.102,0.153,0.001,15.309,767
3925,16.642,1.123,0.149,0.001,15.356,768
3926,16.645,1.109,0.156,0.001,15.367,768
3927,16.979,1.128,0.153,0.001,15.684,770
3928,16.436,1.092,0.151,0.001,15.184,771
3929,16.718,1.120,0.148,0.001,15.438,776
3930,18.356,1.095,0.147,0.001,17.103,780
3931,23.316,1.203,0.168,0.001,21.928,780
3932,16.719,1.153,0.182,0.001,15.372,780
3933,16.583,1.151,0.154,0.001,15.267,780
3934,16.596,1.128,0.150,0.001,15.306,780
3935,16.661,1.161,0.152,0.001,15.334,780
3936,16.859,1.148,0.151,0.001,15.550,782
3937,16.804,1.151,0.157,0.001,15.485,784
3938,16.664,1.136,0.150,0.001,15.369,785
3939,16.393,1.127,0.150,0.001,15.106,786
3940,16.872,1.153,0.149,0.001,15.558,789
3941,16.626,1.132,0.147,0.001,15.337,790
3942,16.702,1.151,0.144,0.001,15.396,791
3943,16.505,1.127,0.147,0.001,15.221,795
3944,16.594,1.125,0.145,0.001,15.315,795
3945,16.697,1.126,0.147,0.001,15.416,795
3946,16.584,1.145,0.150,0.001,15.280,796
3947,16.638,1.199,0.168,0.001,15.260,800
3948,16.449,1.205,0.164,0.001,15.062,800
3949,17.013,1.233,0.173,0.001,15.592,806
3950,16.546,1.219,0.163,0.001,15.146,807
3951,16.658,1.156,0.182,0.001,15.289,807
3952,16.677,1.157,0.158,0.001,15.338,808
3953,16.572,1.159,0.150,0.001,15.254,812
3954,16.759,1.169,0.153,0.001,15.426,814
3955,16.607,1.163,0.150,0.001,15.280,818
3956,16.448,1.175,0.154,0.001,15.108,819
3957,16.722,1.158,0.149,0.001,15.402,819
3958,16.807,1.158,0.146,0.001,15.488,820
3959,16.669,1.151,0.143,0.000,15.363,821
3960,16.635,1.135,0.148,0.001,15.340,822
3961,16.698,1.151,0.144,0.001,15.391,823
3962,16.656,1.133,0.145,0.001,15.368,826
3963,16.736,1.148,0.143,0.001,15.432,827
3964,16.597,1.135,0.141,0.001,15.311,828
3965,16.653,1.134,0.144,0.001,15.363,829
3966,16.751,1.130,0.141,0.001,15.469,829
3967,16.601,1.116,0.141,0.001,15.334,830
3968,16.723,1.119,0.141,0.001,15.453,830
3969,16.563,1.127,0.142,0.001,15.284,830
3970,16.616,1.153,0.140,0.002,15.309,832
3971,16.849,1.134,0.141,0.001,15.561,832
3972,16.494,1.126,0.142,0.000,15.217,832
3973,16.701,1.141,0.142,0.001,15.406,833
3974,16.620,1.131,0.143,0.001,15.336,833
3975,16.739,1.137,0.142,0.001,15.449,833
3976,16.604,1.121,0.135,0.001,15.336,833
3977,16.733,1.148,0.135,0.001,15.438,834
3978,16.550,1.106,0.145,0.001,15.289,836
3979,16.731,1.160,0.151,0.001,15.407,838
3980,16.606,1.113,0.154,0.001,15.326,838
3981,16.688,1.132,0.136,0.001,15.407,839
3982,16.665,1.121,0.140,0.001,15.395,840
3983,16.711,1.141,0.140,0.001,15.415,841
3984,16.669,1.121,0.141,0.001,15.398,843
3985,16.571,1.110,0.140,0.001,15.309,845
3986,16.736,1.146,0.139,0.001,15.439,847
3987,16.619,1.126,0.142,0.001,15.340,848
3988,16.764,1.135,0.142,0.001,15.475,849
3989,16.530,1.115,0.141,0.000,15.264,849
3990,16.728,1.131,0.141,0.001,15.442,854
3991,16.592,1.114,0.141,0.001,15.327,856
3992,16.810,1.128,0.144,0.001,15.528,857
3993,16.519,1.118,0.140,0.001,15.251,859
3994,16.633,1.124,0.138,0.001,15.358,859
3995,16.738,1.151,0.138,0.001,15.437,860
3996,16.581,1.130,0.142,0.001,15.298,861
3997,16.794,1.147,0.142,0.001,15.492,863
3998,16.552,1.139,0.144,0.001,15.259,863
3999,16.669,1.151,0.141,0.000,15.362,864
4000,16.734,1.148,0.142,0.000,15.431,864
4001,16.560,1.138,0.136,0.001,15.272,864
4002,16.736,1.231,0.177,0.001,15.315,864
4003,16.639,1.190,0.183,0.001,15.230,864
4004,16.652,1.186,0.164,0.001,15.286,864
4005,16.739,1.188,0.153,0.000,15.383,864
4006,16.589,1.172,0.159,0.001,15.247,864
4007,16.642,1.175,0.148,0.001,15.304,865
4008,16.666,1.162,0.147,0.000,15.346,865
4009,16.729,1.177,0.150,0.001,15.382,865
4010,16.586,1.154,0.153,0.001,15.267,865
4011,16.697,1.169,0.147,0.000,15.370,865
4012,16.684,1.162,0.142,0.001,15.368,866
4013,16.758,1.158,0.144,0.001,15.444,867
4014,16.515,1.134,0.141,0.001,15.229,869
4015,16.718,1.150,0.139,0.001,15.417,871
4016,16.662,1.156,0.137,0.001,15.358,871
4017,16.617,1.137,0.137,0.001,15.333,872
4018,16.609,1.136,0.142,0.001,15.320,872
4019,16.663,1.152,0.143,0.001,15.356,873
4020,16.672,1.154,0.144,0.002,15.360,873
4021,16.690,1.130,0.143,0.001,15.404,873
4022,16.621,1.143,0.143,0.001,15.324,873
4023,16.716,1.150,0.144,0.001,15.409,873
4024,16.716,1.136,0.144,0.001,15.426,874
4025,16.618,1.137,0.141,0.001,15.330,875
4026,16.617,1.136,0.141,0.001,15.330,875
4027,16.709,1.159,0.140,0.002,15.397,877
4028,22.282,1.132,0.140,0.001,21.000,877
4029,19.404,1.167,0.150,0.001,18.076,879
4030,16.558,1.185,0.197,0.001,15.167,879
4031,16.660,1.184,0.193,0.001,15.272,879
4032,16.707,1.176,0.165,0.001,15.355,880
4033,16.608,1.188,0.151,0.001,15.248,881
4034,16.806,1.197,0.154,0.001,15.440,881
4035,16.545,1.174,0.150,0.001,15.210,882
4036,16.738,1.183,0.150,0.001,15.390,882
4037,16.595,1.186,0.153,0.001,15.243,882
4038,16.708,1.174,0.150,0.001,15.372,882
4039,16.907,1.160,0.141,0.001,15.596,882
4040,16.622,1.183,0.151,0.001,15.277,882
4041,16.449,1.230,0.170,0.000,15.033,882
4042,16.688,1.232,0.193,0.001,15.247,882
4043,16.563,1.187,0.173,0.000,15.190,882
4044,16.633,1.196,0.157,0.000,15.270,884
4045,16.702,1.223,0.162,0.001,15.300,884
4046,16.630,1.151,0.165,0.000,15.306,884
4047,16.714,1.186,0.141,0.000,15.374,885
4048,16.741,1.164,0.141,0.001,15.424,886
4049,16.552,1.175,0.141,0.001,15.226,886
4050,16.683,1.180,0.151,0.001,15.340,887
4051,16.687,1.169,0.153,0.001,15.351,889
4052,16.607,1.163,0.148,0.001,15.285,889
4053,16.660,1.182,0.153,0.001,15.314,890
4054,16.652,1.188,0.142,0.001,15.311,890
4055,16.730,1.196,0.144,0.001,15.378,890
4056,16.595,1.174,0.153,0.001,15.255,891
4057,16.660,1.179,0.146,0.001,15.321,891
4058,16.664,1.190,0.163,0.001,15.296,891
4059,16.678,1.185,0.150,0.001,15.329,892
4060,16.782,1.186,0.140,0.001,15.443,892
4061,16.589,1.169,0.140,0.001,15.270,892
4062,16.628,1.188,0.144,0.001,15.284,892
4063,16.635,1.189,0.148,0.001,15.282,892
4064,16.662,1.192,0.144,0.001,15.314,893
4065,16.660,1.200,0.142,0.001,15.305,893
4066,16.693,1.191,0.142,0.001,15.347,893
4067,16.724,1.194,0.141,0.001,15.374,895
4068,16.561,1.149,0.145,0.000,15.257,895
4069,16.626,1.201,0.141,0.001,15.267,895
4070,16.703,1.196,0.162,0.000,15.330,897
4071,16.665,1.190,0.150,0.001,15.310,897
4072,16.737,1.185,0.145,0.001,15.393,898
4073,16.608,1.162,0.142,0.000,15.295,899
4074,16.662,1.173,0.156,0.001,15.322,899
4075,16.614,1.159,0.149,0.001,15.282,900
4076,16.810,1.182,0.154,0.001,15.459,901
4077,16.590,1.143,0.143,0.001,15.293,901
4078,16.682,1.152,0.148,0.001,15.370,901
4079,16.641,1.143,0.150,0.001,15.338,901
4080,16.582,1.140,0.149,0.001,15.283,901
4081,16.630,1.164,0.141,0.000,15.314,904
4082,16.702,1.123,0.144,0.001,15.426,904
4083,16.676,1.150,0.155,0.001,15.357,904
4084,16.708,1.159,0.144,0.000,15.395,905
4085,16.610,1.154,0.149,0.001,15.296,907
4086,16.664,1.153,0.150,0.000,15.348,907
4087,16.670,1.153,0.140,0.001,15.363,909
4088,16.649,1.154,0.145,0.001,15.336,909
4089,16.769,1.143,0.150,0.001,15.464,909
4090,16.588,1.126,0.150,0.001,15.301,909
4091,16.771,1.150,0.156,0.001,15.452,910
4092,16.551,1.136,0.155,0.001,15.250,911
4093,16.603,1.115,0.148,0.001,15.330,911
4094,16.644,1.142,0.145,0.001,15.346,911
4095,16.676,1.140,0.150,0.001,15.373,911
4096,16.703,1.136,0.153,0.001,15.401,911
4097,16.768,1.107,0.144,0.001,15.506,912
4098,16.584,1.130,0.154,0.001,15.290,912
4099,16.604,1.128,0.144,0.001,15.321,913
4100,16.780,1.143,0.144,0.001,15.480,914
4101,16.529,1.118,0.159,0.001,15.242,914
4102,16.698,1.139,0.145,0.001,15.401,914
4103,16.661,1.141,0.150,0.001,15.358,915
4104,16.642,1.132,0.161,0.000,15.326,915
4105,16.699,1.141,0.156,0.001,15.387,915
4106,16.702,1.132,0.148,0.001,15.411,918
4107,16.568,1.146,0.148,0.001,15.257,918
4108,16.742,1.154,0.150,0.001,15.424,919
4109,16.697,1.146,0.155,0.001,15.382,919
4110,16.598,1.140,0.156,0.001,15.290,920
4111,16.649,1.147,0.155,0.001,15.332,921
4112,16.699,1.144,0.146,0.001,15.398,921
4113,16.618,1.112,0.147,0.001,15.348,921
4114,16.688,1.147,0.154,0.001,15.372,921
4115,16.631,1.134,0.151,0.001,15.335,921
4116,16.646,1.137,0.157,0.001,15.338,921
4117,16.756,1.145,0.147,0.001,15.451,922
4118,16.652,1.117,0.144,0.001,15.382,922
4119,16.565,1.135,0.149,0.001,15.272,922
4120,16.839,1.136,0.146,0.001,15.542,923
4121,16.530,1.134,0.149,0.001,15.235,923
4122,16.615,1.138,0.150,0.001,15.315,924
4123,16.688,1.147,0.149,0.001,15.379,924
4124,16.609,1.142,0.154,0.000,15.302,924
4125,16.678,1.151,0.148,0.001,15.367,927
4126,16.712,1.142,0.139,0.001,15.418,927
4127,16.746,1.127,0.139,0.001,15.470,927
4128,16.669,1.131,0.151,0.001,15.376,928
4129,16.544,1.146,0.148,0.001,15.235,928
4130,16.668,1.168,0.181,0.000,15.297,929
4131,16.670,1.169,0.165,0.001,15.319,929
4132,16.640,1.170,0.158,0.000,15.299,929
4133,16.786,1.183,0.153,0.001,15.437,929
4134,16.556,1.149,0.160,0.001,15.236,929
4135,16.708,1.189,0.158,0.001,15.344,929
4136,16.631,1.165,0.171,0.001,15.284,929
4137,16.615,1.167,0.158,0.001,15.278,929
4138,16.684,1.167,0.150,0.001,15.354,929
4139,16.764,1.169,0.152,0.000,15.431,929
4140,16.574,1.141,0.146,0.001,15.275,929
4141,16.631,1.156,0.147,0.001,15.313,929
4142,16.722,1.162,0.146,0.001,15.399,929
4143,16.558,1.134,0.145,0.002,15.267,930
4144,16.806,1.157,0.145,0.000,15.492,931
4145,16.564,1.149,0.144,0.000,15.260,931
4146,16.654,1.146,0.157,0.001,15.339,932
4147,16.660,1.145,0.157,0.001,15.343,932
4148,16.677,1.116,0.151,0.000,15.401,932
4149,16.657,1.139,0.149,0.001,15.354,932
4150,16.642,1.135,0.147,0.001,15.344,934
4151,16.737,1.156,0.141,0.001,15.427,937
4152,16.600,1.141,0.144,0.001,15.304,937
4153,16.649,1.157,0.142,0.001,15.337,938
4154,16.647,1.157,0.146,0.001,15.332,938
4155,16.797,1.156,0.140,0.001,15.487,938
4156,16.558,1.135,0.153,0.001,15.259,938
4157,16.758,1.161,0.156,0.001,15.427,938
4158,16.567,1.138,0.156,0.001,15.263,940
4159,16.682,1.170,0.146,0.001,15.354,940
4160,16.777,1.148,0.151,0.001,15.461,940
4161,16.514,1.130,0.145,0.001,15.228,940
4162,16.729,1.160,0.145,0.001,15.409,941
4163,16.604,1.141,0.147,0.001,15.305,941
4164,16.661,1.137,0.148,0.001,15.362,942
4165,16.659,1.160,0.145,0.000,15.342,942
4166,16.672,1.144,0.144,0.001,15.371,943
4167,16.670,1.146,0.147,0.001,15.365,943
4168,16.654,1.122,0.143,0.000,15.379,943
4169,16.652,1.133,0.145,0.001,15.362,944
4170,16.637,1.134,0.148,0.001,15.339,944
4171,16.693,1.154,0.152,0.001,15.373,944
4172,16.606,1.131,0.147,0.001,15.317,944
4173,16.724,1.157,0.152,0.001,15.401,945
4174,16.605,1.137,0.154,0.000,15.301,946
4175,16.673,1.158,0.144,0.001,15.358,946
4176,16.652,1.126,0.150,0.001,15.363,947
4177,16.671,1.145,0.142,0.001,15.373,948
4178,16.638,1.145,0.142,0.001,15.338,948
4179,16.766,1.133,0.145,0.001,15.475,951
4180,16.651,1.130,0.144,0.001,15.363,952
4181,16.776,1.107,0.151,0.002,15.506,953
4182,16.536,1.122,0.155,0.001,15.250,954
4183,16.620,1.130,0.147,0.001,15.333,954
4184,16.746,1.148,0.146,0.001,15.440,954
4185,16.552,1.123,0.152,0.001,15.265,956
4186,16.711,1.143,0.147,0.001,15.409,956
4187,16.634,1.134,0.153,0.000,15.334,957
4188,16.691,1.139,0.155,0.000,15.383,958
4189,16.691,1.150,0.154,0.001,15.375,958
4190,16.598,1.125,0.144,0.001,15.319,958
4191,16.718,1.133,0.151,0.001,15.420,958
4192,16.736,1.123,0.142,0.001,15.460,959
4193,16.646,1.126,0.146,0.001,15.362,960
4194,16.535,1.124,0.147,0.001,15.255,960
4195,16.843,1.157,0.154,0.001,15.520,960
4196,16.496,1.139,0.151,0.001,15.193,961
4197,16.655,1.137,0.150,0.000,15.355,962
4198,16.683,1.146,0.153,0.001,15.372,962
4199,16.611,1.134,0.150,0.001,15.316,963
4200,16.680,1.161,0.152,0.001,15.354,965
4201,16.638,1.160,0.144,0.001,15.320,965
4202,16.752,1.167,0.145,0.001,15.426,965
4203,16.621,1.155,0.144,0.000,15.313,965
4204,16.628,1.140,0.146,0.001,15.332,965
4205,16.694,1.191,0.148,0.001,15.339,967
4206,16.701,1.152,0.157,0.000,15.379,967
4207,16.576,1.155,0.141,0.001,15.271,967
4208,16.655,1.171,0.145,0.001,15.325,967
4209,16.668,1.170,0.148,0.001,15.339,969
4210,16.753,1.166,0.139,0.001,15.436,972
4211,16.658,1.154,0.142,0.001,15.351,973
4212,16.576,1.130,0.151,0.001,15.284,975
4213,16.624,1.160,0.191,0.002,15.261,976
4214,16.734,1.155,0.177,0.001,15.389,976
4215,16.595,1.147,0.169,0.001,15.267,978
4216,16.750,1.152,0.167,0.001,15.418,978
4217,16.659,1.182,0.150,0.000,15.314,978
4218,16.591,1.156,0.158,0.001,15.267,978
4219,16.625,1.213,0.150,0.001,15.250,978
4220,16.761,1.181,0.146,0.001,15.420,979
4221,16.595,1.142,0.151,0.001,15.292,980
4222,16.679,1.172,0.145,0.001,15.349,981
4223,16.803,1.163,0.145,0.001,15.484,981
4224,16.542,1.161,0.155,0.000,15.218,982
4225,16.590,1.167,0.143,0.001,15.271,982
4226,16.678,1.192,0.147,0.001,15.327,983
4227,16.646,1.181,0.143,0.001,15.309,983
4228,16.685,1.180,0.144,0.001,15.348,984
4229,16.738,1.176,0.142,0.001,15.407,985
4230,16.578,1.164,0.153,0.001,15.248,985
4231,16.704,1.179,0.147,0.001,15.363,985
4232,16.638,1.173,0.152,0.000,15.302,985
4233,16.749,1.171,0.151,0.001,15.414,986
4234,16.602,1.162,0.143,0.002,15.286,987
4235,16.794,1.180,0.149,0.001,15.453,987
4236,16.521,1.157,0.142,0.001,15.211,987
4237,16.641,1.177,0.153,0.001,15.296,987
4238,16.653,1.189,0.144,0.001,15.307,987
4239,16.707,1.182,0.142,0.001,15.369,988
4240,16.638,1.183,0.147,0.001,15.296,988
4241,16.676,1.192,0.147,0.001,15.321,988
4242,16.646,1.185,0.154,0.001,15.294,988
4243,16.674,1.152,0.141,0.000,15.370,989
4244,16.687,1.163,0.140,0.001,15.370,990
4245,16.587,1.168,0.155,0.001,15.253,991
4246,16.653,1.186,0.145,0.001,15.309,991
4247,16.687,1.179,0.145,0.001,15.347,992
4248,16.623,1.186,0.149,0.001,15.275,993
4249,16.667,1.199,0.145,0.000,15.310,993
4250,16.654,1.181,0.144,0.001,15.315,994
4251,16.778,1.177,0.153,0.000,15.433,995
4252,16.630,1.161,0.152,0.000,15.307,995
4253,16.656,1.170,0.145,0.001,15.331,995
4254,16.597,1.163,0.143,0.001,15.281,997
4255,16.717,1.192,0.144,0.001,15.367,997
4256,16.634,1.181,0.146,0.001,15.273,998
4257,16.644,1.125,0.179,0.001,15.321,998
4258,16.700,1.211,0.156,0.001,15.320,998
4259,16.610,1.201,0.150,0.001,15.247,998
4260,16.720,1.205,0.157,0.001,15.344,998
4261,16.615,1.186,0.151,0.001,15.268,998
4262,16.650,1.217,0.154,0.001,15.264,998
4263,16.696,1.212,0.152,0.001,15.319,999
4264,16.616,1.192,0.150,0.001,15.262,999
4265,16.805,1.209,0.149,0.001,15.435,999
4266,16.522,1.181,0.147,0.001,15.185,1000
4267,16.795,1.201,0.150,0.001,15.431,1000
4268,16.509,1.156,0.159,0.001,15.184,1000
4269,16.659,1.186,0.152,0.001,15.307,1000
4270,16.669,1.195,0.145,0.001,15.314,1001
4271,16.716,1.191,0.145,0.001,15.365,1001
4272,16.600,1.186,0.152,0.001,15.250,1002
4273,16.685,1.184,0.144,0.001,15.343,1003
4274,16.774,1.194,0.142,0.001,15.424,1006
4275,16.532,1.166,0.153,0.001,15.203,1007
4276,16.936,1.182,0.143,0.001,15.598,1007
4277,16.471,1.163,0.151,0.001,15.147,1007
4278,16.601,1.175,0.149,0.001,15.266,1007
4279,16.722,1.187,0.146,0.000,15.376,1007
4280,16.596,1.177,0.155,0.000,15.254,1007
4281,16.677,1.172,0.153,0.001,15.337,1007
4282,16.646,1.175,0.150,0.001,15.308,1010
4283,16.656,1.184,0.143,0.001,15.316,1010
4284,16.658,1.180,0.154,0.001,15.311,1010
4285,16.796,1.184,0.142,0.001,15.457,1010
4286,16.670,1.164,0.149,0.001,15.348,1010
4287,16.553,1.164,0.142,0.001,15.236,1011
4288,16.665,1.175,0.142,0.001,15.334,1011
4289,16.726,1.177,0.151,0.001,15.383,1012
4290,16.620,1.157,0.143,0.001,15.309,1012
4291,16.643,1.192,0.158,0.001,15.281,1013
4292,16.654,1.149,0.143,0.000,15.351,1015
4293,16.601,1.172,0.142,0.001,15.277,1016
4294,16.674,1.176,0.149,0.000,15.339,1016
4295,16.700,1.177,0.155,0.001,15.349,1016
4296,16.610,1.169,0.153,0.001,15.274,1017
4297,16.664,1.180,0.143,0.001,15.328,1018
4298,16.647,1.160,0.146,0.001,15.329,1020
4299,16.767,1.176,0.146,0.001,15.433,1020
4300,16.626,1.158,0.146,0.001,15.311,1020
4301,16.698,1.185,0.148,0.001,15.351,1020
4302,16.625,1.148,0.155,0.001,15.312,1020
4303,16.699,1.173,0.153,0.001,15.359,1020
4304,16.599,1.159,0.149,0.001,15.281,1020
4305,16.633,1.169,0.154,0.000,15.300,1020
4306,16.660,1.173,0.144,0.001,15.330,1020
4307,16.819,1.181,0.142,0.001,15.482,1020
4308,16.509,1.161,0.146,0.001,15.189,1020
4309,16.660,1.180,0.144,0.001,15.322,1021
4310,16.729,1.178,0.143,0.001,15.393,1021
4311,16.648,1.167,0.142,0.001,15.330,1021
4312,16.607,1.176,0.151,0.001,15.267,1021
4313,16.691,1.184,0.146,0.001,15.349,1021
4314,16.716,1.169,0.149,0.001,15.387,1022
4315,16.594,1.177,0.148,0.001,15.257,1022
4316,16.691,1.192,0.148,0.001,15.337,1022
4317,16.630,1.167,0.146,0.001,15.307,1022
4318,16.601,1.166,0.149,0.001,15.276,1023
4319,16.688,1.182,0.143,0.001,15.351,1024
4320,16.654,1.188,0.145,0.001,15.307,1024
4321,16.672,1.179,0.145,0.001,15.335,1024
4322,16.722,1.176,0.154,0.001,15.380,1025
4323,16.585,1.157,0.153,0.001,15.265,1025
4324,16.655,1.189,0.144,0.001,15.308,1025
4325,16.702,1.189,0.147,0.000,15.353,1025
4326,16.729,1.174,0.153,0.001,15.388,1027
4327,16.588,1.172,0.140,0.000,15.268,1027
4328,16.749,1.204,0.146,0.001,15.385,1027
4329,16.554,1.171,0.147,0.001,15.226,1027
4330,16.765,1.178,0.145,0.000,15.429,1027
4331,16.588,1.168,0.150,0.001,15.258,1028
4332,16.628,1.179,0.156,0.001,15.279,1028
4333,16.678,1.195,0.145,0.000,15.326,1029
4334,16.668,1.186,0.149,0.001,15.321,1029
4335,16.635,1.181,0.153,0.000,15.290,1029
4336,16.783,1.181,0.144,0.001,15.446,1030
4337,16.618,1.159,0.145,0.000,15.305,1030
4338,16.633,1.166,0.145,0.001,15.311,1031
4339,16.845,1.182,0.143,0.001,15.507,1031
4340,16.549,1.147,0.153,0.001,15.238,1031
4341,16.529,1.155,0.153,0.001,15.212,1031
4342,16.652,1.187,0.150,0.001,15.298,1031
4343,16.692,1.182,0.147,0.000,15.351,1031
4344,16.646,1.160,0.153,0.001,15.321,1032
4345,16.636,1.183,0.145,0.001,15.294,1032
4346,16.747,1.181,0.149,0.001,15.405,1034
4347,16.583,1.154,0.154,0.002,15.265,1034
4348,16.703,1.175,0.145,0.000,15.370,1035
4349,16.698,1.164,0.154,0.001,15.367,1036
4350,16.662,1.153,0.152,0.001,15.347,1036
4351,16.678,1.175,0.149,0.001,15.341,1037
4352,16.628,1.157,0.152,0.001,15.307,1038
4353,16.685,1.170,0.155,0.001,15.346,1039
4354,16.628,1.144,0.139,0.001,15.334,1039
4355,16.709,1.152,0.145,0.001,15.398,1040
4356,16.581,1.135,0.155,0.000,15.281,1040
4357,16.648,1.169,0.141,0.001,15.326,1040
4358,16.920,1.164,0.146,0.001,15.597,1041
4359,16.432,1.138,0.139,0.001,15.145,1041
4360,16.665,1.157,0.152,0.001,15.344,1041
4361,16.651,1.159,0.148,0.001,15.328,1041
4362,16.735,1.150,0.153,0.001,15.420,1041
4363,16.620,1.141,0.141,0.001,15.325,1042
4364,16.621,1.156,0.150,0.001,15.302,1042
4365,16.629,1.126,0.147,0.001,15.335,1042
4366,16.719,1.152,0.141,0.001,15.414,1042
4367,16.626,1.132,0.145,0.000,15.340,1044
4368,16.629,1.150,0.148,0.001,15.319,1044
4369,16.663,1.149,0.139,0.001,15.362,1044
4370,16.815,1.137,0.143,0.001,15.523,1044
4371,16.543,1.129,0.139,0.001,15.266,1044
4372,16.643,1.142,0.144,0.000,15.345,1045
4373,16.716,1.146,0.144,0.001,15.412,1046
4374,16.604,1.116,0.148,0.001,15.330,1048
4375,16.677,1.124,0.143,0.001,15.397,1049
4376,16.682,1.144,0.147,0.001,15.378,1049
4377,16.633,1.132,0.146,0.001,15.340,1049
4378,16.675,1.137,0.146,0.000,15.381,1050
4379,16.657,1.145,0.145,0.001,15.353,1050
4380,16.649,1.127,0.154,0.001,15.356,1050
4381,16.682,1.138,0.142,0.001,15.389,1051
4382,16.778,1.134,0.145,0.001,15.486,1052
4383,16.557,1.118,0.152,0.001,15.268,1052
4384,16.639,1.095,0.180,0.001,15.347,1052
4385,16.650,1.084,0.158,0.001,15.391,1052
4386,16.640,1.071,0.183,0.002,15.373,1054
