iteration,temps_fourmis_ms,temps_sync_ms,temps_evap_ms,temps_update_ms,food_quantity
1149,1.778800,1.242400,2.500200,0.005700,0
1150,1.867900,1.246900,2.769800,0.006000,0
1151,1.944000,1.200800,2.543000,0.005700,0
1152,1.977400,1.368100,2.930600,0.006900,0
1153,1.957500,1.347600,2.707600,0.009200,0
1154,1.812000,1.245600,2.739100,0.006600,0
1155,2.263500,1.391400,2.762900,0.006100,0
1156,1.802000,1.275900,2.503100,0.006100,0
1157,1.815700,1.270300,2.715000,0.006300,0
1158,1.780900,1.238400,2.435400,0.006000,0
1159,1.803500,1.241700,2.456900,0.005600,0
1160,1.824300,1.355100,2.714600,0.005800,0
1161,1.806900,1.291300,2.505300,0.006000,0
1162,1.742600,1.290300,2.476500,0.006100,0
1163,2.014000,1.263400,2.493700,0.005900,0
1164,1.784600,1.243800,2.416700,0.005600,0
1165,1.824000,1.257400,2.881300,0.005800,0
1166,1.779900,1.264000,2.463800,0.005700,0
1167,1.826800,1.241900,2.525400,0.005700,0
1168,1.875100,1.357000,2.464600,0.005500,0
1169,1.647400,1.242300,2.447000,0.005800,0
1170,1.795500,1.251600,2.722900,0.005800,0
1171,1.890100,1.265700,2.494900,0.006000,0
1172,1.802800,1.242000,2.477800,0.006100,0
1173,2.062100,1.263300,2.641600,0.006200,0
1174,2.103700,1.250600,2.434300,0.006200,0
1175,1.687100,1.391100,2.510600,0.005700,0
1176,1.868800,1.259600,2.486100,0.005800,0
1177,1.780800,1.223600,2.476200,0.006000,0
1178,1.876000,1.218200,2.546400,0.006600,0
1179,1.780700,1.241700,2.426900,0.005700,0
1180,1.785700,1.221000,2.597700,0.005600,0
1181,1.755200,1.216600,2.600300,0.005700,0
1182,1.760600,1.236500,2.449500,0.006000,0
1183,1.846900,1.253800,2.417500,0.005900,0
1184,1.782900,1.267500,2.443400,0.005800,0
1185,1.780900,1.221200,2.952500,0.005500,0
1186,1.777600,1.206100,2.459400,0.006600,0
1187,1.848900,1.211400,2.480900,0.005500,0
1188,1.907500,1.210400,2.456700,0.005600,0
1189,1.827100,1.252700,2.611500,0.006100,0
1190,1.813200,1.253700,2.577100,0.005900,0
1191,1.805200,1.289000,2.446000,0.006200,0
1192,1.861600,1.260500,2.467500,0.005700,0
1193,1.814300,1.294400,2.431400,0.005600,0
1194,1.796400,1.251000,2.464400,0.006100,0
1195,1.900700,1.283900,2.758900,0.010100,0
1196,2.199900,1.205000,2.435000,0.005900,0
1197,1.817000,1.412400,2.549000,0.005400,0
1198,1.857200,1.276200,2.457100,0.005900,0
1199,1.771000,1.249600,2.457800,0.005800,0
1200,1.790800,1.242600,2.663300,0.005600,0
1201,1.778500,1.272900,2.418700,0.006000,0
1202,1.805600,1.261700,2.783700,0.005900,0
1203,1.833700,1.271100,2.478200,0.005800,0
1204,1.789600,1.278100,2.448700,0.005700,0
1205,1.816800,1.410500,2.537900,0.005700,0
1206,1.785500,1.240300,2.400200,0.005800,0
1207,1.794100,1.226000,2.388500,0.005700,0
1208,1.876800,1.218200,2.422100,0.005900,0
1209,1.788300,1.265400,2.404900,0.005900,0
1210,1.763500,1.215700,2.802500,0.005800,0
1211,1.772800,1.211500,2.483500,0.005600,0
1212,1.756900,1.219200,2.394500,0.005900,0
1213,1.768100,1.656600,2.543900,0.005900,0
1214,1.782700,1.210900,2.420800,0.005600,0
1215,1.767700,1.200700,2.452400,0.005900,0
1216,1.992400,1.239400,2.423100,0.006000,0
1217,1.813700,1.218800,2.444500,0.005600,0
1218,1.751100,1.564000,2.812100,0.005400,0
1219,1.660500,1.243000,2.390200,0.005800,0
1220,1.781300,1.198600,2.402400,0.005500,0
1221,2.015500,1.614200,2.663600,0.006000,0
1222,1.854000,1.304600,2.707600,0.006300,0
1223,1.903200,1.512600,3.201700,0.006200,0
1224,2.102100,1.277500,2.519400,0.005800,0
1225,1.845700,1.241700,2.588200,0.005600,0
1226,1.800200,1.347600,2.521400,0.005900,0
1227,1.791600,1.256800,2.433700,0.005600,0
1228,1.838900,1.263700,2.467500,0.005600,0
1229,1.908100,1.272900,2.469900,0.005700,0
1230,1.787800,1.214400,2.537900,0.005800,0
1231,1.633100,1.225700,2.760600,0.005600,0
1232,1.730400,1.230700,2.452900,0.006000,0
1233,1.728000,1.222800,2.494000,0.005600,0
1234,1.752500,1.364700,2.452800,0.006100,0
1235,1.772200,1.230000,2.637000,0.005500,0
1236,1.771000,1.224300,2.444900,0.006000,0
1237,1.860100,1.214200,2.513200,0.006000,0
1238,1.788600,1.213700,2.456200,0.006100,0
1239,1.811700,1.245700,2.832200,0.006500,0
1240,1.773300,1.239200,2.683600,0.006100,0
1241,1.837600,1.284300,2.429900,0.005600,0
1242,1.821500,1.325300,2.453800,0.005600,0
1243,1.840000,1.255800,2.418700,0.022200,0
1244,1.782700,1.239000,2.470000,0.005500,0
1245,1.909600,1.232000,2.594600,0.005600,0
1246,1.760300,1.256200,2.484900,0.005700,0
1247,1.794600,1.280000,2.663500,0.005600,0
1248,1.621800,1.466100,2.437300,0.006000,0
1249,1.772700,1.261500,2.445000,0.005700,0
1250,1.839700,1.283000,2.669300,0.005600,0
1251,1.698500,1.246600,2.439500,0.006000,0
1252,1.816200,1.238100,2.442200,0.005700,0
1253,1.918500,1.339700,2.491400,0.006200,0
1254,1.798700,1.233500,2.447900,0.005700,0
1255,1.833000,1.232900,2.691400,0.005800,0
1256,1.758100,1.265800,2.516600,0.005600,0
1257,1.794400,1.228200,2.464100,0.005700,0
1258,1.691700,1.376500,2.514400,0.005600,0
1259,1.764800,1.205200,2.420900,0.005800,0
1260,1.788100,1.210200,2.396500,0.005600,0
1261,1.990200,1.279300,2.571200,0.005900,0
1262,1.885200,1.276900,2.455800,0.006000,0
1263,1.809600,1.234400,2.657400,0.006000,0
1264,1.654700,1.267400,2.446400,0.005700,0
1265,1.804600,1.255600,2.420200,0.005700,0
1266,2.043000,1.295200,2.543600,0.006000,0
1267,1.686200,1.233300,2.447800,0.005700,0
1268,1.775000,1.211800,2.504600,0.005600,0
1269,1.857900,1.208900,2.427000,0.005900,0
1270,1.749200,1.204100,2.453300,0.005600,0
1271,1.858500,1.253600,2.688200,0.006100,0
1272,1.602800,1.236700,2.485800,0.005700,0
1273,1.770100,1.241800,2.583900,0.005800,0
1274,1.784900,1.356200,2.389300,0.005600,0
1275,1.766200,1.232900,2.413300,0.005700,0
1276,1.887800,1.290300,2.440000,0.005800,0
1277,1.888900,1.200400,2.479800,0.005700,0
1278,1.764200,1.213500,2.547600,0.005500,0
1279,1.738400,1.225700,2.728200,0.006100,0
1280,1.755700,1.207900,2.408800,0.005700,0
1281,1.792600,1.409100,2.420500,0.005500,0
1282,1.768100,1.486800,2.401200,0.005600,0
1283,1.752500,1.225900,2.425900,0.005500,0
1284,1.858400,1.187900,2.464800,0.005700,0
1285,1.823700,1.220800,2.443000,0.005700,0
1286,1.749000,1.220100,2.484900,0.005500,0
1287,1.757700,1.219200,2.700300,0.005900,0
1288,1.749900,1.216200,2.431700,0.012200,0
1289,2.016000,1.230100,2.483500,0.005500,0
1290,1.666800,1.329800,2.544600,0.005800,0
1291,1.735500,1.263300,2.568600,0.005400,0
1292,1.740000,1.202800,2.405600,0.005700,0
1293,1.877200,1.253100,2.406000,0.005800,0
1294,1.831400,1.219500,2.457400,0.005600,0
1295,1.790700,1.227300,2.652400,0.006700,0
1296,1.763000,1.216600,2.659600,0.006000,0
1297,1.828800,1.216900,2.448200,0.005500,0
1298,1.764000,1.231600,2.575200,0.005600,0
1299,1.732400,1.299800,2.429700,0.005600,0
1300,1.755900,1.203800,2.401800,0.005500,0
1301,1.810900,1.238900,2.456600,0.005900,0
1302,1.811500,1.250700,2.608800,0.005800,0
1303,1.835200,1.258800,2.606500,0.006100,0
1304,1.774500,1.374100,2.614300,0.005600,0
1305,1.694300,1.253500,2.421100,0.005700,0
1306,1.676500,1.306500,2.578500,0.006300,0
1307,1.656700,1.252500,2.511700,0.006000,0
1308,1.636500,1.234200,2.453300,0.006100,0
1309,1.748200,1.265900,2.835600,0.006300,0
1310,1.893200,1.195300,2.412800,0.005500,0
1311,1.807400,1.275600,3.183900,0.007100,0
1312,1.974100,1.241800,2.479800,0.005700,0
1313,1.804400,1.231300,2.493200,0.006500,0
1314,2.305800,1.409300,2.468200,0.005600,0
1315,1.792200,1.248700,2.624200,0.005700,0
1316,1.769800,1.244700,2.601200,0.006000,0
1317,1.707400,1.264200,2.464400,0.006200,0
1318,1.783000,1.253300,2.423400,0.005800,0
1319,1.873000,1.215000,2.588100,0.005900,0
1320,1.666700,1.219400,2.409400,0.005800,0
1321,1.790900,1.225300,2.597900,0.005600,0
1322,1.795800,1.240400,2.426600,0.005800,0
1323,1.630400,1.212000,2.445400,0.005600,0
1324,1.761100,1.295100,2.426200,0.005900,0
1325,1.865000,1.200200,2.467700,0.005700,0
1326,1.763300,1.210500,2.394500,0.006000,0
1327,1.812200,1.292200,2.806400,0.006200,0
1328,1.730500,1.280200,2.474300,0.005900,0
1329,1.780900,1.279400,2.451800,0.005700,0
1330,1.791500,1.314500,2.424300,0.006100,0
1331,1.786300,1.300900,2.654100,0.006100,0
1332,1.807100,1.247300,2.435400,0.005800,0
1333,1.891700,1.254900,2.488200,0.006200,0
1334,1.921500,1.286500,2.463900,0.005600,0
1335,1.823700,1.238800,2.574900,0.005900,0
1336,1.765100,1.251600,3.087400,0.006000,0
1337,1.873300,1.328400,2.612000,0.006400,0
1338,1.967700,1.592600,2.725100,0.006500,0
1339,1.815900,1.269300,2.449200,0.005900,0
1340,1.832700,1.233700,2.786100,0.006000,0
1341,1.769000,1.352700,2.455400,0.005900,0
1342,1.784500,1.254300,2.468800,0.006000,0
1343,1.761600,1.378700,2.647500,0.019100,0
1344,1.776100,1.224100,2.371600,0.005600,0
1345,1.778800,1.242600,2.408100,0.005700,0
1346,1.930600,1.798800,2.489600,0.006000,0
1347,1.747100,1.230400,2.439200,0.005600,0
1348,1.822400,1.213800,2.707100,0.005800,0
1349,1.560000,1.356000,2.472100,0.005600,0
1350,1.633000,1.224900,2.448500,0.005700,0
1351,1.868200,1.260800,2.448200,0.005800,0
1352,1.806200,1.252400,2.510400,0.005800,0
1353,1.765800,1.261300,3.202100,0.006700,0
1354,1.823100,1.274000,3.296200,0.008700,0
1355,2.013900,1.268100,2.732300,0.006400,0
1356,2.437500,1.591400,2.601500,0.006300,0
1357,3.203300,2.403600,3.630600,0.007700,0
1358,2.762000,1.538800,2.955800,0.006400,0
1359,2.767900,1.747900,3.058100,0.006700,0
1360,4.163000,1.838300,3.036700,0.005700,0
1361,2.844100,1.600500,2.529800,0.005900,0
1362,1.891400,1.166000,2.607000,0.005700,0
1363,1.732500,1.328600,2.871900,0.007100,0
1364,2.296400,1.901300,3.255500,0.007100,0
1365,2.331200,1.281700,3.004900,0.006800,0
1366,2.343700,1.213000,2.941100,0.007500,0
1367,2.596900,1.216900,2.446900,0.005700,0
1368,1.564700,1.194500,2.420500,0.005600,0
1369,1.425500,1.588800,3.440600,0.006400,0
1370,1.641200,1.902700,2.783500,0.005500,0
1371,1.691600,1.175300,2.702000,0.005400,0
1372,1.535300,1.111700,2.612400,0.005800,0
1373,2.378300,1.234000,2.512600,0.006100,0
1374,2.488600,1.466600,2.568700,0.005600,0
1375,3.193300,1.161700,2.353200,0.005700,0
1376,1.583600,1.056300,2.658200,0.005700,0
1377,1.541100,1.055500,2.816800,0.005000,0
1378,1.533100,1.055600,2.222700,0.005100,0
1379,1.571400,1.043200,2.771200,0.005300,0
1380,1.542300,1.265200,2.343000,0.005300,0
1381,1.594100,1.055600,2.444300,0.005900,0
1382,2.070900,1.851400,3.314900,0.021400,0
1383,2.735600,1.724100,3.388200,0.007300,0
1384,3.422500,1.249800,3.806100,0.006500,0
1385,1.850000,1.633700,2.755300,0.006600,0
1386,2.128900,1.197600,3.638100,0.007500,0
1387,1.756300,1.606300,2.978400,0.005900,0
1388,2.004400,1.288400,2.862300,0.005500,0
1389,1.933900,1.318600,3.062700,0.007200,0
1390,2.013800,1.513500,3.183700,0.006000,0
1391,2.365400,1.419800,3.174000,0.005300,0
1392,1.690200,1.103500,2.383100,0.005200,0
1393,1.849200,1.205200,2.600300,0.005900,0
1394,1.740400,1.254400,2.473400,0.005700,0
1395,1.691400,1.262200,2.428800,0.005800,0
1396,1.891300,1.280200,2.501600,0.006100,0
1397,1.687000,1.256100,2.466200,0.005800,0
1398,1.772300,1.258300,3.445900,0.006800,0
1399,1.825500,1.309500,2.516800,0.005900,0
1400,1.809500,1.270500,2.414900,0.022700,0
1401,1.646500,1.399900,2.580100,0.005700,0
1402,1.793800,1.256700,2.489800,0.005800,0
1403,1.830700,1.259900,2.715200,0.006000,0
1404,1.889400,1.280200,2.442100,0.005900,0
1405,1.814900,1.266500,2.398300,0.005900,0
1406,1.800400,1.280200,2.781400,0.005600,0
1407,1.758300,1.223200,2.537700,0.005800,0
1408,1.782300,1.309100,2.692500,0.005700,0
1409,1.596000,1.414800,2.473300,0.005900,0
1410,1.659100,1.266700,2.445000,0.005700,0
1411,1.811000,1.284500,2.471600,0.006600,0
1412,1.903700,1.261700,2.461800,0.005800,0
1413,1.769400,1.232600,2.761700,0.005800,0
1414,1.768600,1.248100,2.731700,0.005700,0
1415,1.762000,1.261400,2.462500,0.006000,0
1416,2.179600,1.528200,2.491800,0.005600,0
1417,1.860200,1.243500,2.457300,0.005700,0
1418,1.788500,1.246100,2.541800,0.014700,0
1419,1.747500,1.240900,2.450000,0.005900,0
1420,1.845800,1.230700,2.452400,0.005600,0
1421,1.843200,1.246900,2.467400,0.005800,0
1422,1.759900,1.211000,2.551600,0.005700,0
1423,1.757600,1.226800,2.522100,0.005700,0
1424,1.728900,1.219800,2.420400,0.005600,0
1425,1.812800,1.279100,2.491900,0.006400,0
1426,1.857200,1.211600,2.457300,0.005800,0
1427,1.661500,1.240800,2.440000,0.006200,0
1428,1.780800,1.221800,2.586100,0.005500,0
1429,1.735100,1.230200,2.418700,0.005700,0
1430,1.798200,1.239800,2.730900,0.005600,0
1431,1.801500,1.217500,2.450500,0.005900,0
1432,1.812500,1.205500,2.441500,0.005700,0
1433,1.797400,1.411600,2.525800,0.005800,0
1434,1.742100,1.234800,2.434500,0.005600,0
1435,1.782000,1.267900,2.489800,0.006400,0
1436,1.938000,1.253500,2.429800,0.005700,0
1437,1.759100,1.230200,2.468600,0.005800,0
1438,1.789300,1.346300,2.799100,0.005800,0
1439,1.781700,1.250200,2.494600,0.005800,0
1440,1.860900,1.422100,2.414400,0.005600,0
1441,1.847000,1.309800,2.425300,0.005900,0
1442,1.787600,1.223200,2.429500,0.006000,0
1443,1.687500,1.309900,2.485900,0.005700,0
1444,1.866900,1.217600,2.488500,0.006000,0
1445,1.807200,1.232100,2.533900,0.005900,0
1446,1.772700,1.216200,2.809200,0.005900,0
1447,1.798900,1.298500,2.483600,0.005900,0
1448,1.796100,1.338300,2.441200,0.005900,0
1449,1.785300,1.338100,2.439700,0.005900,0
1450,1.771600,1.230100,2.650400,0.005800,0
1451,1.773400,1.287000,2.481100,0.005600,0
1452,1.926800,1.254400,2.459100,0.005500,0
1453,1.805600,1.251800,2.448800,0.005600,0
1454,1.656300,1.249700,2.775500,0.005900,0
1455,1.667200,1.284400,2.844200,0.006100,0
1456,1.808000,1.273700,2.773800,0.005500,0
1457,1.866300,1.269900,2.497300,0.005600,0
1458,1.726400,1.261400,2.441000,0.005700,0
1459,1.761300,1.241700,2.530400,0.007000,0
1460,1.825800,1.258500,2.627800,0.005800,0
1461,1.800300,1.320700,2.486100,0.005700,0
1462,1.813300,1.309900,2.743600,0.005500,0
1463,1.720500,1.282600,2.422300,0.005800,0
1464,1.792000,1.241400,2.458400,0.005700,0
1465,2.103900,1.324000,2.466800,0.006000,0
1466,1.787600,1.301600,2.438900,0.005700,0
1467,1.806400,1.598600,3.323800,0.007100,0
1468,1.773200,1.273100,3.021900,0.006100,0
1469,1.644000,1.267400,2.481000,0.006100,0
1470,2.011400,1.263900,2.686400,0.005900,0
1471,1.752400,1.271700,2.492100,0.005700,0
1472,1.833400,1.273700,2.810500,0.006000,0
1473,1.745800,1.269300,2.477700,0.006000,0
1474,1.757500,1.211900,2.412000,0.006100,0
1475,1.856500,1.382200,2.551000,0.005800,0
1476,1.788900,1.248900,2.452400,0.005700,0
1477,1.797400,1.237900,2.891400,0.005500,0
1478,1.885300,1.229700,2.511900,0.005700,0
1479,1.767900,1.246200,2.393400,0.005900,0
1480,1.915500,1.246100,2.785100,0.005500,0
1481,1.810600,1.260600,2.476000,0.005800,0
1482,1.816800,1.237500,2.864600,0.005600,0
1483,1.757500,1.341400,2.510600,0.006000,0
1484,1.654800,1.272800,2.471100,0.006400,0
1485,1.925700,1.233600,2.422500,0.006000,0
1486,1.842300,1.231800,2.444700,0.005800,0
1487,1.657800,1.239200,2.676000,0.006000,0
1488,2.605800,1.438300,2.885800,0.006200,0
1489,2.481400,1.389300,2.700300,0.006300,0
1490,3.032900,1.307400,2.970800,0.011300,0
1491,1.828000,1.298500,2.507700,0.005700,0
1492,1.856400,1.276200,2.550900,0.005900,0
1493,1.876100,1.285900,2.532600,0.005800,0
1494,1.661400,1.248800,2.591500,0.005800,0
1495,1.774500,1.260100,2.515500,0.006100,0
1496,1.872100,1.241900,2.465300,0.005800,0
1497,1.872800,1.284100,2.493800,0.005900,0
1498,1.806000,1.238700,2.616000,0.006200,0
1499,1.759100,1.280200,2.689700,0.006400,0
1500,1.729700,1.245700,2.480700,0.006500,0
1501,1.875200,1.286100,2.448700,0.005900,0
1502,1.908900,1.267800,2.463900,0.005800,0
1503,1.795100,1.262200,2.560500,0.006500,0
1504,1.819400,1.285700,2.489100,0.005800,0
1505,1.774700,1.242100,2.447600,0.005800,0
1506,1.786500,1.239700,2.609200,0.006000,0
1507,1.948600,1.511100,2.511800,0.005800,0
1508,1.759200,1.261500,2.510400,0.005700,0
1509,1.874000,1.253400,3.477300,0.007600,0
1510,1.703900,1.200500,2.475000,0.006100,0
1511,1.808600,1.257300,2.739600,0.006000,0
1512,1.796900,1.273500,2.447900,0.005600,0
1513,1.792200,1.271000,2.503800,0.006200,0
1514,1.830100,1.344100,2.729700,0.005800,0
1515,2.256500,1.230100,2.471900,0.005500,0
1516,1.786300,1.212600,2.820800,0.006300,0
1517,1.791800,1.254900,2.467000,0.006300,0
1518,1.755500,1.228700,2.447900,0.005600,0
1519,1.761300,1.421100,2.564600,0.005700,0
1520,1.757600,1.234300,2.495700,0.005600,0
1521,1.764200,1.229100,2.800300,0.007300,0
1522,1.933200,1.239500,2.445700,0.005700,0
1523,1.773700,1.282900,2.480800,0.005700,0
1524,1.918500,1.235500,2.995200,0.006300,0
1525,1.911200,1.223200,2.489700,0.006200,0
1526,1.836000,1.456600,2.427500,0.006100,0
1527,1.683400,1.309200,2.432100,0.006400,0
1528,1.791500,1.258200,2.498800,0.006900,0
1529,1.809400,1.281100,2.442700,0.006300,0
1530,1.916700,1.259600,2.520300,0.005600,0
1531,1.781100,1.291400,2.528500,0.005600,0
1532,1.801800,1.246700,2.651500,0.005600,0
1533,1.742600,1.233700,2.398600,0.005600,0
1534,2.521300,1.251100,2.559000,0.011000,0
1535,1.941200,1.251600,2.525200,0.005600,0
1536,1.807400,1.709500,2.507300,0.005900,0
1537,1.784600,1.272400,2.808100,0.005600,0
1538,1.633700,1.259800,3.011800,0.005700,0
1539,1.803400,1.249300,2.486500,0.005500,0
1540,1.807500,1.317100,2.471500,0.016800,0
1541,1.789000,1.324500,2.468300,0.006000,0
1542,1.800000,1.249200,2.464200,0.006000,0
1543,1.898900,1.255000,2.581100,0.006400,0
1544,1.810200,1.257800,2.507200,0.006000,0
1545,1.817900,1.240100,2.649900,0.005900,0
1546,1.779000,1.370500,2.542500,0.005700,0
1547,1.819300,1.279000,2.446000,0.005800,0
1548,1.782700,1.259700,2.459800,0.005800,0
1549,1.874200,1.237300,2.485300,0.005800,0
1550,1.644200,1.211900,2.469200,0.006100,0
1551,1.842400,1.235300,2.673300,0.006200,0
1552,1.749200,1.225000,2.512600,0.005500,0
1553,1.787600,1.229300,2.601100,0.005900,0
1554,2.049200,1.257100,2.708300,0.005600,0
1555,1.756300,1.218200,2.461700,0.006000,0
1556,1.866500,1.222800,3.029000,0.006300,0
1557,1.839100,1.401900,2.622000,0.005800,0
1558,1.819500,1.348900,2.983000,0.006000,0
1559,1.830800,1.427900,2.939400,0.007100,0
1560,1.956000,1.335100,2.721400,0.006000,0
1561,2.083400,1.314900,2.618000,0.006000,0
1562,1.862600,1.512200,2.851100,0.006200,0
1563,1.905200,1.340500,2.624600,0.005900,0
1564,1.694500,1.277100,2.435400,0.005700,0
1565,1.788600,1.268300,2.477900,0.005900,0
1566,2.102100,1.268500,2.630200,0.006000,0
1567,1.861200,1.285600,2.604200,0.006200,0
1568,1.834800,1.826200,2.991600,0.006400,0
1569,2.485400,1.339200,2.606000,0.005700,0
1570,2.043400,1.332900,2.931500,0.006700,0
1571,2.066700,1.379300,2.470000,0.005700,0
1572,1.771100,1.289600,2.524300,0.005600,0
1573,1.879200,1.277800,2.745000,0.005700,0
1574,1.734300,1.261400,2.493600,0.005700,0
1575,1.903100,1.326300,2.702400,0.005800,0
1576,1.925700,1.301300,2.628200,0.005900,0
1577,1.808400,1.228500,2.550200,0.005600,0
1578,1.913700,1.451900,3.029600,0.006100,0
1579,1.751700,1.246200,2.448500,0.005700,0
1580,1.797300,1.685700,2.498500,0.006200,0
1581,1.823100,1.398500,2.482000,0.010700,0
1582,1.765500,1.269000,2.627100,0.006500,0
1583,1.772500,1.302100,2.552200,0.006000,0
1584,1.838400,1.261400,2.484100,0.005600,0
1585,1.813700,1.362000,2.522100,0.006100,0
1586,1.833800,1.243500,2.599500,0.005700,0
1587,1.693200,1.276200,2.454200,0.005900,0
1588,1.791900,1.277400,2.469300,0.005700,0
1589,1.815500,1.311300,2.505400,0.005800,0
1590,1.803800,1.289900,2.596900,0.005600,0
1591,1.755700,1.229300,2.479600,0.006300,0
1592,1.942600,1.212800,2.536000,0.006600,0
1593,1.795300,1.237100,2.496900,0.005900,0
1594,1.803500,1.238200,2.556900,0.006100,0
1595,1.809000,1.282000,2.404500,0.006000,0
1596,1.790600,1.253000,2.430700,0.005500,0
1597,1.800900,1.282500,2.678100,0.005600,0
1598,1.750400,1.251800,2.482300,0.006300,0
1599,1.758600,1.220400,2.423300,0.005800,0
1600,1.879100,1.233800,2.445600,0.005600,0
1601,1.786800,1.210500,2.520400,0.005900,0
1602,1.761700,1.223600,2.870600,0.006100,0
1603,1.766400,1.274600,2.489800,0.005800,0
1604,1.687600,1.298800,2.457400,0.005600,0
1605,1.826900,1.388700,2.463400,0.005800,0
1606,1.745400,1.248500,2.473400,0.006000,0
1607,1.779000,1.236000,2.679000,0.005800,0
1608,1.823700,1.221200,2.508200,0.005900,0
1609,1.781300,1.271500,2.474500,0.018900,0
1610,1.851800,1.237100,2.587700,0.005800,0
1611,1.755700,1.307400,2.552300,0.005800,0
1612,1.748600,1.283000,2.718200,0.006300,0
1613,1.933500,1.259000,2.488500,0.005700,0
1614,1.788200,1.237600,2.524500,0.006200,0
1615,1.877800,1.234600,2.492600,0.006100,0
1616,1.831700,1.270800,2.462700,0.005700,0
1617,1.787500,1.268300,2.642400,0.005600,0
1618,1.769700,1.217600,2.673600,0.006100,0
1619,1.724900,1.231900,2.413400,0.005500,0
1620,1.778700,1.297000,2.466200,0.005600,0
1621,1.816500,1.239500,2.469700,0.005800,0
1622,1.768100,1.217500,2.493200,0.005900,0
1623,1.680600,1.219300,3.152900,0.007600,0
1624,1.900200,1.264200,2.469200,0.006100,0
1625,1.830300,1.609800,2.571700,0.005800,0
1626,1.783000,1.441200,2.491000,0.006100,0
1627,1.785500,1.289300,2.717700,0.007200,0
1628,2.010500,1.375800,2.706800,0.006000,0
1629,1.882300,1.315100,2.610600,0.005800,0
1630,2.152300,1.346500,2.931700,0.006700,0
1631,1.888600,1.656300,2.537800,0.005900,0
1632,1.837800,1.321700,2.677700,0.005600,0
1633,1.736000,1.259700,2.794900,0.006600,0
1634,1.846400,1.240300,2.675800,0.005700,0
1635,1.864600,1.331600,2.701500,0.005500,0
1636,1.813100,1.427500,2.761700,0.006100,0
1637,1.794100,1.251800,2.493000,0.005900,0
1638,1.850300,1.842100,2.460500,0.005700,0
1639,1.854900,1.349500,2.525500,0.005700,0
1640,1.761500,1.255600,2.548200,0.005600,0
1641,1.814200,1.260300,2.778300,0.005900,0
1642,1.722900,1.260700,2.440500,0.005900,0
1643,1.791900,1.289700,2.524400,0.005900,0
1644,1.816000,1.407900,2.491200,0.005700,0
1645,1.664900,1.239700,2.487300,0.005800,0
1646,1.793100,1.204700,2.457400,0.005600,0
1647,1.820200,1.225800,2.482800,0.005700,0
1648,1.831600,1.233400,2.553300,0.005700,0
1649,1.763200,1.335200,2.630200,0.006500,0
1650,1.744000,1.253000,2.478600,0.005800,0
1651,1.798800,1.291100,2.460700,0.005900,0
1652,1.930400,1.244900,2.479100,0.005800,0
1653,1.615000,1.264400,2.463800,0.005700,0
1654,1.777200,1.212500,2.535900,0.005600,0
1655,1.859400,1.215700,2.488600,0.005700,0
1656,1.829000,1.247900,2.543000,0.006100,0
1657,2.469400,1.340200,3.002200,0.006400,0
1658,1.799700,1.244200,2.526500,0.006000,0
1659,1.790600,1.290200,2.620900,0.006400,0
1660,1.833400,1.246000,2.491900,0.005800,0
1661,1.808100,1.263500,2.485600,0.006200,0
1662,1.850600,1.264200,2.836400,0.005800,0
1663,1.745800,1.290000,2.540800,0.005900,0
1664,1.785300,1.904500,2.602500,0.005900,0
1665,1.835900,1.270800,2.540100,0.005800,0
1666,1.802900,1.249600,2.775000,0.005800,0
1667,1.792900,1.315100,2.779700,0.006000,0
1668,1.740600,1.247000,2.493400,0.006000,0
1669,1.833800,1.218900,2.467000,0.005900,0
1670,1.780200,1.340100,2.584500,0.005600,0
1671,1.756300,1.226400,2.729700,0.005600,0
1672,1.770100,1.227700,2.530700,0.005500,0
1673,1.831500,1.237500,2.494200,0.006100,0
1674,1.908700,1.326900,2.662100,0.005500,0
1675,1.750300,1.242000,2.809300,0.005800,0
1676,1.759300,1.241300,2.723400,0.006100,0
1677,1.722200,1.279600,2.470400,0.005700,0
1678,1.789800,1.728000,2.415400,0.005500,0
1679,1.798800,1.193900,2.439200,0.005800,0
1680,1.682500,1.224400,2.501600,0.005600,0
1681,2.123200,1.422200,2.682900,0.005900,0
1682,1.794900,1.327600,2.492500,0.005500,0
1683,1.786000,1.274500,2.652000,0.005900,0
1684,1.797700,1.230200,2.489600,0.005700,0
1685,1.757000,1.242200,2.430200,0.005600,0
1686,1.878600,1.272300,2.565100,0.005700,0
1687,1.742200,1.297900,2.482900,0.005900,0
1688,1.733000,1.260500,2.593600,0.006700,0
1689,1.828700,1.245800,2.484800,0.005600,0
1690,1.782600,1.213400,2.473200,0.005700,0
1691,1.751700,1.218600,2.990400,0.006500,0
1692,1.849200,1.315400,2.533500,0.006100,0
1693,1.818800,1.287700,2.443900,0.007300,0
1694,1.979300,1.260400,2.473000,0.006000,0
1695,1.813200,1.271400,2.430400,0.005800,0
1696,1.765800,1.262000,2.888500,0.006100,0
1697,1.752400,1.257100,2.509500,0.006000,0
1698,1.747400,1.241000,2.470800,0.005900,0
1699,1.720300,1.470100,2.509800,0.005600,0
1700,1.749200,1.267600,2.503100,0.006400,0
1701,1.770700,1.251900,2.951800,0.005900,0
1702,1.854400,1.297200,2.477700,0.005900,0
1703,1.771100,1.255700,2.453100,0.005800,0
1704,1.813100,1.267200,2.777500,0.006100,0
1705,1.757300,1.292200,2.505000,0.006100,0
1706,1.773200,1.258500,2.791100,0.005900,0
