iteration,temps_total_ms,temps_fourmis_ms,temps_evap_ms,temps_update_ms,temps_render_ms,food_quantity
2545,33.316,2.141,0.884,0.008,27.810,8
2546,32.998,4.736,0.949,0.025,27.123,8
2547,31.383,2.590,0.506,0.006,28.270,8
2548,42.993,1.862,0.436,0.005,40.679,8
2549,48.514,3.812,0.987,0.012,43.642,8
2550,42.003,3.054,0.832,0.011,38.096,8
2551,34.214,2.139,0.476,0.005,31.586,8
2552,32.517,2.099,0.789,0.006,29.617,8
2553,32.903,2.175,0.469,0.005,30.245,8
2554,32.898,1.714,0.430,0.008,30.712,8
2555,32.653,1.909,0.566,0.006,30.163,8
2556,33.856,1.999,0.510,0.007,31.334,8
2557,34.011,1.680,0.480,0.008,31.837,8
2558,33.075,1.696,1.079,0.017,30.275,8
2559,33.243,1.980,0.414,0.007,29.645,8
2560,33.158,1.618,0.493,0.006,31.033,8
2561,33.634,1.741,0.971,0.010,30.906,8
2562,33.636,1.789,0.955,0.007,30.879,8
2563,32.470,2.171,1.214,0.006,29.073,8
2564,33.973,1.787,0.668,0.015,31.496,8
2565,33.602,1.767,0.455,0.006,31.367,8
2566,32.647,2.555,0.692,0.006,29.386,8
2567,34.060,1.867,0.907,0.006,31.273,8
2568,32.455,1.989,0.460,0.006,29.992,8
2569,39.755,1.823,0.625,0.006,37.294,8
2570,27.231,3.085,0.603,0.006,23.527,8
2571,33.650,1.862,0.444,0.005,31.332,8
2572,33.236,1.651,0.741,0.009,30.830,8
2573,33.629,1.880,0.553,0.005,31.185,8
2574,32.685,1.746,0.654,0.009,30.268,8
2575,33.377,2.215,0.842,0.012,30.302,8
2576,32.158,2.901,0.612,0.007,28.631,8
2577,33.355,2.228,0.699,0.007,30.414,8
2578,34.243,2.755,0.518,0.005,30.959,8
2579,32.506,1.629,0.369,0.004,30.498,8
2580,33.724,1.616,0.889,0.006,31.207,8
2581,33.902,2.130,0.410,0.004,31.350,8
2582,32.427,1.879,0.467,0.010,30.063,8
2583,34.507,1.839,0.460,0.010,32.191,8
2584,32.899,2.102,0.482,0.005,30.304,8
2585,32.684,2.224,0.586,0.005,29.860,8
2586,33.386,1.814,0.443,0.005,31.117,8
2587,33.737,2.056,0.562,0.009,31.102,8
2588,32.996,2.349,0.482,0.005,30.152,8
2589,33.540,1.850,0.435,0.005,31.243,8
2590,33.358,1.949,0.499,0.011,30.889,8
2591,32.899,2.100,0.524,0.012,30.245,8
2592,33.536,1.860,0.469,0.010,31.191,8
2593,33.810,1.909,0.442,0.005,31.448,8
2594,32.734,1.862,0.603,0.011,30.251,8
2595,33.954,2.010,0.439,0.005,31.493,9
2596,33.171,2.203,0.555,0.013,30.393,9
2597,33.041,1.962,0.519,0.011,30.541,9
2598,32.896,1.984,0.489,0.011,30.404,9
2599,33.792,2.066,0.482,0.005,31.233,9
2600,33.070,1.973,0.489,0.011,30.588,10
2601,33.224,1.999,0.450,0.010,30.756,10
2602,33.570,1.885,0.467,0.011,31.201,10
2603,33.302,1.921,0.485,0.011,30.877,10
2604,32.839,1.927,0.475,0.011,30.419,10
2605,33.969,1.910,0.473,0.011,31.569,10
2606,34.330,1.954,0.512,0.011,31.846,10
2607,32.143,2.235,0.547,0.007,29.347,10
2608,33.774,1.897,0.513,0.006,31.351,10
2609,32.762,2.130,0.446,0.005,30.173,10
2610,33.416,1.902,0.478,0.011,31.018,10
2611,33.270,1.938,0.476,0.011,30.837,10
2612,33.641,1.902,0.430,0.005,31.297,10
2613,32.697,2.014,0.528,0.012,30.135,10
2614,33.582,1.899,0.610,0.005,31.062,10
2615,33.057,2.069,0.464,0.005,30.505,10
2616,33.888,1.932,0.414,0.005,31.530,10
2617,33.218,2.057,0.501,0.005,30.647,10
2618,32.721,1.999,0.536,0.011,30.166,10
2619,33.544,1.899,0.466,0.011,31.161,10
2620,33.476,1.951,0.422,0.005,31.091,10
2621,33.293,2.067,0.550,0.013,30.655,10
2622,32.858,1.922,0.489,0.005,30.435,10
2623,33.829,2.005,0.418,0.006,31.394,10
2624,33.497,1.937,0.480,0.011,31.062,10
2625,32.710,2.017,0.499,0.005,30.181,10
2626,33.170,1.903,0.467,0.010,30.782,10
2627,34.069,2.192,0.427,0.005,31.438,10
2628,33.081,2.061,0.496,0.005,30.511,10
2629,33.147,2.003,0.614,0.006,30.517,10
2630,33.526,1.823,0.398,0.004,31.294,10
2631,32.993,2.023,0.527,0.012,30.423,10
2632,33.434,1.942,0.519,0.011,30.955,10
2633,32.703,2.479,0.606,0.007,29.605,10
2634,34.349,1.836,0.437,0.009,32.060,10
2635,33.467,2.000,0.528,0.011,30.915,10
2636,32.707,2.210,0.508,0.006,29.976,10
2637,33.314,1.963,0.493,0.011,30.840,10
2638,33.581,1.804,0.439,0.010,31.322,10
2639,32.960,2.008,0.530,0.012,30.403,10
2640,33.403,1.845,0.447,0.010,31.095,10
2641,33.539,1.937,0.509,0.011,31.076,10
2642,32.752,2.026,0.547,0.006,30.165,10
2643,34.062,2.118,0.427,0.007,31.503,10
2644,32.938,1.990,0.530,0.012,30.399,10
2645,33.169,1.902,0.468,0.010,30.782,10
2646,33.450,1.898,0.465,0.010,31.064,10
2647,33.153,1.931,0.479,0.011,30.726,10
2648,33.508,1.849,0.457,0.010,31.185,10
2649,33.387,1.952,0.426,0.005,30.996,10
2650,33.829,2.027,0.452,0.005,31.337,10
2651,32.533,2.173,0.556,0.013,29.784,10
2652,33.382,1.902,0.449,0.010,31.014,10
2653,33.682,1.976,0.490,0.011,31.197,10
2654,32.966,2.061,0.545,0.013,30.339,10
2655,33.400,1.896,0.471,0.011,31.016,10
2656,33.314,1.935,0.556,0.006,30.810,10
2657,34.290,2.057,0.436,0.005,31.785,10
2658,33.039,2.035,0.474,0.005,30.517,10
2659,32.275,2.179,0.555,0.013,29.519,10
2660,33.696,1.925,0.477,0.011,31.275,10
2661,33.535,1.929,0.476,0.011,31.111,10
2662,33.185,2.039,0.549,0.012,30.578,10
2663,33.273,2.002,0.532,0.012,30.719,10
2664,34.410,1.976,0.447,0.005,31.975,11
2665,32.587,1.976,0.514,0.011,30.078,11
2666,33.380,2.067,0.551,0.013,30.741,11
2667,31.975,2.132,0.503,0.008,29.324,11
2668,33.148,2.139,0.587,0.006,30.411,11
2669,33.650,1.756,0.453,0.006,31.428,11
2670,33.891,1.786,0.382,0.005,31.712,11
2671,33.228,1.915,0.422,0.005,30.879,11
2672,33.665,1.815,0.450,0.010,31.383,11
2673,33.284,2.050,0.542,0.012,30.672,11
2674,32.712,1.961,0.565,0.012,30.166,12
2675,34.067,1.790,0.442,0.010,31.819,12
2676,33.480,2.019,0.562,0.006,30.886,12
2677,33.864,2.093,0.486,0.005,31.266,12
2678,33.457,2.288,0.554,0.013,30.593,12
2679,32.616,2.334,0.627,0.016,29.630,12
2680,32.657,2.084,0.557,0.013,29.995,12
2681,33.685,1.819,0.425,0.009,31.425,13
2682,33.121,2.080,0.496,0.006,30.533,13
2683,33.519,1.944,0.476,0.011,31.081,13
2684,33.487,2.107,0.476,0.005,30.891,13
2685,33.014,1.985,0.526,0.012,30.484,13
2686,33.152,2.036,0.466,0.011,30.632,13
2687,33.740,1.934,0.474,0.011,31.314,13
2688,33.170,2.062,0.540,0.012,30.547,13
2689,33.182,2.013,0.540,0.012,30.610,13
2690,32.969,1.980,0.491,0.011,30.481,13
2691,33.424,1.970,0.444,0.005,30.998,13
2692,33.907,1.843,0.403,0.005,31.651,13
2693,32.662,2.149,0.577,0.013,29.915,13
2694,33.436,1.954,0.489,0.011,30.975,13
2695,34.206,1.999,0.502,0.005,31.693,13
2696,33.285,2.265,0.544,0.005,30.463,13
2697,33.959,2.157,0.567,0.014,31.213,13
2698,32.454,2.069,0.488,0.006,29.885,13
2699,33.063,2.140,0.495,0.006,30.413,13
2700,33.191,1.996,0.452,0.005,30.730,13
2701,34.400,2.050,0.504,0.006,31.832,13
2702,32.657,2.443,0.610,0.007,29.588,13
2703,32.472,2.167,0.562,0.014,29.721,13
2704,33.230,1.746,0.557,0.006,30.915,13
2705,34.444,1.948,0.416,0.005,32.068,13
2706,34.402,2.039,0.489,0.006,31.860,13
2707,33.069,2.482,0.625,0.007,29.945,14
2708,42.268,2.518,0.627,0.007,39.098,14
2709,29.487,3.022,0.751,0.009,25.686,14
2710,25.975,2.071,0.524,0.014,23.359,16
2711,33.699,1.758,0.416,0.005,31.513,16
2712,33.394,1.990,0.468,0.005,30.924,17
2713,33.727,2.008,0.449,0.005,31.258,17
2714,33.556,1.971,0.494,0.006,31.077,17
2715,33.121,2.129,0.509,0.006,30.470,17
2716,34.033,2.161,0.514,0.006,31.344,17
2717,32.734,2.234,0.548,0.007,29.937,17
2718,33.303,2.010,0.506,0.012,30.767,17
2719,34.773,2.181,0.537,0.007,32.041,17
2720,35.646,2.949,0.649,0.007,32.031,18
2721,39.084,2.584,0.648,0.007,35.837,18
2722,34.609,3.794,0.942,0.011,29.852,18
2723,23.478,2.019,0.478,0.006,20.967,18
2724,31.108,1.928,0.481,0.011,28.681,18
2725,33.569,1.858,0.413,0.005,31.268,18
2726,33.873,2.026,0.473,0.006,31.356,18
2727,32.718,1.936,0.468,0.006,30.302,18
2728,34.626,1.924,0.406,0.005,32.285,18
2729,33.074,2.319,0.540,0.006,30.192,18
2730,33.710,2.209,0.531,0.006,30.956,18
2731,33.398,2.262,0.507,0.005,30.615,18
2732,40.100,2.322,0.594,0.007,37.169,18
2733,29.937,2.273,0.622,0.015,27.020,18
2734,30.621,2.272,0.638,0.007,27.695,18
2735,32.121,2.504,0.629,0.008,28.971,18
2736,33.304,2.217,0.537,0.007,30.536,18
2737,33.683,2.181,0.526,0.006,30.962,18
2738,33.130,2.393,0.617,0.007,30.096,18
2739,32.754,2.311,0.577,0.007,29.825,18
2740,33.669,2.008,0.460,0.004,31.189,18
2741,33.550,2.349,0.527,0.006,30.660,19
2742,34.215,2.241,0.576,0.014,31.376,19
2743,32.107,2.581,0.764,0.009,28.744,20
2744,32.765,1.937,0.416,0.006,30.399,20
2745,34.154,1.932,0.464,0.006,31.746,20
2746,33.200,1.909,0.436,0.006,30.842,20
2747,31.687,2.541,0.555,0.006,28.578,20
2748,34.154,2.431,0.523,0.005,31.187,20
2749,32.678,2.228,0.497,0.005,29.942,20
2750,33.503,2.131,0.490,0.005,30.870,20
2751,33.031,2.239,0.516,0.005,30.264,20
2752,33.479,1.851,0.426,0.005,31.189,20
2753,33.294,2.499,0.580,0.006,30.202,20
2754,34.395,1.881,0.437,0.005,32.063,20
2755,32.094,1.792,0.408,0.004,29.884,21
2756,33.915,2.408,0.426,0.005,31.069,21
2757,32.559,1.988,0.451,0.005,30.109,21
2758,33.127,2.488,0.478,0.005,30.148,21
2759,33.679,1.779,0.427,0.005,31.462,21
2760,34.113,1.854,0.426,0.005,31.821,21
2761,32.511,2.262,0.506,0.005,29.730,21
2762,33.581,2.514,0.519,0.009,30.531,21
2763,32.789,1.805,0.374,0.005,30.599,21
2764,33.623,2.030,0.440,0.005,31.140,21
2765,33.696,1.828,0.404,0.005,31.453,21
2766,33.651,2.062,0.479,0.005,31.097,21
2767,34.329,2.052,0.546,0.012,31.710,21
2768,32.432,2.410,0.655,0.011,29.346,21
2769,33.703,2.070,0.634,0.006,30.985,21
2770,33.915,2.505,0.546,0.006,30.842,21
2771,32.032,2.194,0.554,0.006,29.269,21
2772,33.995,2.005,0.486,0.006,31.491,21
2773,32.556,2.115,0.547,0.013,29.873,21
2774,33.190,1.946,0.482,0.011,30.744,21
2775,33.486,1.929,0.419,0.005,31.125,21
2776,33.952,1.975,0.527,0.005,31.438,21
2777,33.577,2.349,0.506,0.005,30.709,21
2778,32.373,2.321,0.574,0.007,29.462,21
2779,33.701,1.926,0.442,0.005,31.321,21
2780,32.743,2.097,0.544,0.013,30.081,21
2781,33.303,1.908,0.439,0.005,30.944,21
2782,33.268,1.860,0.431,0.005,30.965,21
2783,34.636,1.977,0.465,0.006,32.181,21
2784,35.879,2.327,0.573,0.007,32.963,21
2785,33.677,2.708,0.660,0.007,30.293,21
2786,29.029,2.309,0.551,0.007,26.147,21
2787,34.000,2.066,0.437,0.005,31.485,21
2788,34.831,2.426,0.534,0.006,31.858,21
2789,31.423,2.652,0.827,0.009,27.925,21
2790,32.922,2.034,0.538,0.006,30.337,21
2791,33.616,1.963,0.420,0.004,31.222,21
2792,33.381,2.272,0.562,0.005,30.534,22
2793,33.602,2.150,0.538,0.012,30.894,22
2794,32.593,2.149,0.537,0.013,29.887,22
2795,32.905,2.059,0.420,0.004,30.413,22
2796,34.179,1.777,0.399,0.005,31.992,22
2797,33.992,2.019,0.504,0.006,31.455,22
2798,33.526,2.325,0.524,0.005,30.662,22
2799,32.655,2.101,0.507,0.006,30.034,22
2800,33.785,2.105,0.531,0.006,31.135,22
2801,32.451,2.309,0.575,0.007,29.545,22
2802,33.159,2.049,0.502,0.006,30.594,22
2803,33.502,1.855,0.453,0.005,31.181,22
2804,33.810,1.948,0.463,0.005,31.385,22
2805,33.311,1.966,0.473,0.005,30.859,23
2806,33.650,2.102,0.492,0.005,31.043,23
2807,32.386,2.044,0.479,0.006,29.849,23
2808,33.110,1.867,0.429,0.005,30.802,23
2809,34.394,1.901,0.441,0.005,32.038,23
2810,33.613,2.401,0.523,0.005,30.676,23
2811,32.792,2.411,0.515,0.005,29.845,23
2812,33.320,2.012,0.461,0.005,30.825,23
2813,33.272,2.112,0.509,0.005,30.637,23
2814,33.106,2.074,0.494,0.006,30.523,23
2815,33.903,2.068,0.520,0.005,31.302,23
2816,32.386,2.331,0.543,0.006,29.457,23
2817,33.538,1.864,0.431,0.005,31.230,23
2818,32.927,2.085,0.577,0.014,30.243,24
2819,33.497,1.971,0.435,0.006,31.079,24
2820,33.535,2.048,0.493,0.006,30.980,24
2821,33.608,2.162,0.501,0.006,30.932,24
2822,33.807,2.170,0.524,0.006,31.098,24
2823,37.599,2.372,0.594,0.007,34.619,24
2824,38.880,2.825,0.715,0.007,35.324,24
2825,30.706,2.284,0.582,0.007,27.825,24
2826,25.137,2.063,0.480,0.005,22.573,24
2827,33.151,1.944,0.455,0.005,30.739,24
2828,32.995,1.876,0.471,0.011,30.630,24
2829,34.294,1.986,0.520,0.006,31.775,24
2830,33.871,2.179,0.555,0.013,31.117,24
2831,36.218,2.398,0.585,0.006,33.221,25
2832,37.340,2.585,0.689,0.007,34.040,25
2833,31.501,2.497,0.639,0.007,28.349,25
2834,27.089,2.283,0.544,0.005,24.248,25
2835,33.571,1.992,0.531,0.012,31.029,25
2836,33.232,2.145,0.509,0.006,30.565,25
2837,33.840,2.055,0.549,0.013,31.215,25
2838,33.772,2.281,0.530,0.005,30.947,25
2839,32.768,2.431,0.620,0.007,29.695,25
2840,32.827,2.209,0.482,0.006,30.122,25
2841,32.695,2.089,0.512,0.006,30.080,25
2842,33.488,1.794,0.434,0.010,31.244,25
2843,33.363,1.958,0.455,0.005,30.937,25
2844,33.171,1.810,0.446,0.010,30.898,25
2845,33.717,1.944,0.477,0.011,31.277,25
2846,34.490,2.062,0.552,0.013,31.855,25
2847,33.447,2.452,0.621,0.007,30.358,26
2848,49.577,2.414,0.686,0.016,46.443,26
2849,35.890,2.314,0.650,0.016,32.902,26
2850,37.340,2.631,0.666,0.007,34.025,26
2851,32.173,2.823,0.661,0.007,28.672,26
2852,26.938,2.308,0.488,0.006,24.128,26
2853,32.631,2.020,0.502,0.006,30.096,26
2854,33.553,1.998,0.471,0.011,31.066,26
2855,34.354,1.939,0.449,0.005,31.954,26
2856,32.970,2.279,0.550,0.006,30.127,26
2857,33.946,2.206,0.535,0.006,31.191,26
2858,31.716,2.398,0.616,0.007,28.687,26
2859,33.584,1.949,0.451,0.005,31.171,26
2860,33.361,2.031,0.547,0.006,30.770,26
2861,33.592,2.129,0.462,0.006,30.988,26
2862,33.678,1.987,0.503,0.006,31.169,26
2863,32.755,2.108,0.511,0.006,30.122,26
2864,33.036,1.948,0.451,0.005,30.624,26
2865,33.695,1.881,0.426,0.006,31.375,26
2866,33.133,1.971,0.462,0.005,30.687,26
2867,34.163,1.922,0.515,0.005,31.713,26
2868,33.640,2.137,0.489,0.005,31.001,26
2869,32.944,2.333,0.544,0.005,30.052,26
2870,32.282,2.391,0.541,0.006,29.335,26
2871,33.347,1.833,0.395,0.005,31.107,26
2872,33.950,1.932,0.452,0.006,31.553,26
2873,33.197,2.175,0.499,0.005,30.509,26
2874,33.850,2.162,0.513,0.006,31.161,27
2875,33.133,2.278,0.599,0.015,30.233,27
2876,32.894,2.007,0.473,0.005,30.400,27
2877,34.476,2.164,0.463,0.005,31.838,27
2878,32.067,2.312,0.590,0.007,29.150,27
2879,32.906,2.054,0.500,0.006,30.340,27
2880,33.766,1.851,0.455,0.011,31.443,27
2881,35.001,2.033,0.553,0.006,32.402,27
2882,31.657,2.114,0.476,0.005,29.055,27
2883,33.037,1.935,0.491,0.006,30.598,27
2884,33.460,1.939,0.450,0.005,31.059,27
2885,34.178,2.107,0.564,0.013,31.486,27
2886,32.169,2.249,0.545,0.006,29.343,27
2887,34.133,1.987,0.465,0.006,31.668,27
2888,32.992,2.165,0.506,0.005,30.308,27
2889,34.094,2.380,0.645,0.007,31.055,27
2890,33.795,2.211,0.546,0.006,31.024,27
2891,33.372,2.461,0.701,0.018,30.184,27
2892,31.693,2.185,0.609,0.014,28.877,28
2893,33.770,1.984,0.466,0.005,31.301,28
2894,33.969,2.154,0.563,0.014,31.231,28
2895,32.129,2.306,0.570,0.006,29.239,28
2896,33.933,1.969,0.464,0.006,31.487,28
2897,33.490,2.281,0.507,0.006,30.688,28
2898,33.005,2.222,0.506,0.005,30.264,28
2899,33.109,2.107,0.542,0.013,30.439,28
2900,34.376,2.031,0.554,0.013,31.771,28
2901,37.998,2.381,0.624,0.006,34.977,28
2902,30.235,2.267,0.588,0.006,27.366,28
2903,30.390,2.200,0.498,0.006,27.677,28
2904,33.624,1.974,0.438,0.005,31.201,28
2905,33.164,2.052,0.520,0.005,30.579,29
2906,33.255,2.030,0.500,0.005,30.706,29
2907,34.281,2.027,0.546,0.013,31.687,29
2908,33.336,2.168,0.531,0.006,30.623,29
2909,34.049,2.379,0.608,0.015,31.038,29
2910,32.204,2.391,0.600,0.007,29.197,29
2911,32.209,2.264,0.555,0.014,29.368,29
2912,33.164,2.088,0.448,0.005,30.615,29
2913,34.102,1.796,0.408,0.005,31.886,29
2914,33.064,2.119,0.537,0.006,30.393,29
2915,33.448,2.086,0.556,0.012,30.786,29
2916,33.202,2.054,0.512,0.006,30.622,30
2917,33.169,2.040,0.508,0.006,30.609,30
2918,33.501,2.240,0.581,0.006,30.667,30
2919,33.839,1.873,0.424,0.004,31.531,30
2920,32.552,2.209,0.533,0.006,29.796,30
2921,32.759,1.889,0.447,0.005,30.411,30
2922,34.098,1.765,0.388,0.005,31.926,30
2923,33.166,2.000,0.539,0.012,30.608,30
2924,33.615,2.288,0.482,0.006,30.825,30
2925,33.051,1.922,0.476,0.005,30.640,30
2926,32.898,2.339,0.496,0.005,30.048,30
2927,34.143,1.865,0.433,0.005,31.833,30
2928,33.921,2.124,0.511,0.006,31.271,31
2929,37.481,2.322,0.575,0.007,34.568,31
2930,34.337,2.377,0.573,0.006,31.372,31
2931,29.172,2.348,0.543,0.006,26.267,31
2932,30.713,2.078,0.459,0.005,28.163,31
2933,33.263,1.992,0.421,0.009,30.834,31
2934,33.400,1.866,0.427,0.006,31.094,31
2935,33.655,1.956,0.455,0.006,31.230,31
2936,33.493,1.947,0.450,0.005,31.084,31
2937,33.797,2.004,0.569,0.006,31.210,31
2938,33.442,2.129,0.515,0.006,30.785,31
2939,33.040,2.173,0.510,0.006,30.343,31
2940,33.214,2.104,0.542,0.013,30.547,31
2941,32.961,2.091,0.550,0.013,30.300,31
2942,33.978,2.014,0.521,0.005,31.430,31
2943,33.022,2.187,0.535,0.006,30.287,31
2944,33.541,2.274,0.552,0.006,30.700,31
2945,33.563,2.117,0.511,0.006,30.921,31
2946,33.330,2.233,0.501,0.005,30.582,31
2947,33.105,2.351,0.573,0.007,30.166,31
2948,32.886,2.056,0.476,0.006,30.340,31
2949,34.198,2.035,0.506,0.005,31.644,31
2950,32.390,2.460,0.611,0.006,29.303,31
2951,33.118,1.941,0.477,0.005,30.686,31
2952,33.249,1.934,0.447,0.006,30.856,31
2953,33.353,1.909,0.468,0.011,30.957,31
2954,33.496,1.981,0.464,0.005,31.039,31
2955,33.213,2.062,0.514,0.006,30.608,31
2956,32.606,2.036,0.503,0.005,30.053,31
2957,34.084,1.841,0.417,0.005,31.814,31
2958,33.594,2.135,0.496,0.005,30.950,31
2959,32.912,2.202,0.459,0.005,30.238,31
2960,32.992,1.816,0.445,0.005,30.720,31
2961,33.803,1.897,0.442,0.006,31.451,31
2962,33.378,2.084,0.518,0.006,30.762,31
2963,33.710,2.042,0.504,0.005,31.150,31
2964,34.847,2.276,0.565,0.006,31.992,31
2965,31.818,2.169,0.518,0.006,29.118,31
2966,32.555,2.200,0.445,0.005,29.893,31
2967,34.921,1.935,0.455,0.006,32.519,31
2968,32.211,2.556,0.623,0.007,29.016,31
2969,32.480,2.220,0.575,0.014,29.663,31
2970,33.770,1.896,0.440,0.006,31.420,31
2971,33.849,1.915,0.472,0.005,31.450,31
2972,33.830,2.276,0.530,0.005,31.011,32
2973,32.533,2.088,0.506,0.006,29.925,32
2974,33.344,2.037,0.476,0.005,30.819,32
2975,32.559,2.130,0.559,0.013,29.849,32
2976,34.073,1.895,0.449,0.006,31.716,32
2977,34.606,2.190,0.568,0.006,31.835,32
2978,31.044,2.339,0.555,0.006,28.135,32
2979,33.659,1.928,0.431,0.005,31.288,33
2980,33.338,1.886,0.419,0.005,31.021,33
2981,33.396,1.909,0.441,0.005,31.034,33
2982,33.616,1.889,0.449,0.006,31.265,34
2983,33.148,2.064,0.562,0.013,30.502,34
2984,33.499,1.930,0.449,0.006,31.107,34
2985,33.454,2.026,0.514,0.006,30.899,34
2986,32.799,2.181,0.487,0.005,30.111,34
2987,33.423,1.925,0.439,0.005,31.047,34
2988,34.250,1.980,0.450,0.005,31.806,34
2989,33.535,2.179,0.473,0.005,30.867,34
2990,37.243,2.251,0.624,0.024,34.337,34
2991,31.414,2.191,0.582,0.014,28.620,34
2992,31.598,2.212,0.547,0.005,28.824,34
2993,31.798,2.299,0.634,0.006,28.851,34
2994,33.735,2.047,0.478,0.005,31.197,34
2995,33.716,2.009,0.501,0.005,31.193,34
2996,34.330,2.204,0.530,0.006,31.577,34
2997,31.780,2.126,0.591,0.014,29.041,34
2998,35.248,1.916,0.473,0.006,32.846,34
2999,30.688,2.217,0.548,0.007,27.908,34
3000,33.662,1.855,0.458,0.006,31.336,34
3001,33.599,1.957,0.464,0.006,31.165,35
3002,32.930,2.013,0.493,0.006,30.411,35
3003,33.195,1.955,0.453,0.005,30.774,35
3004,33.640,1.903,0.443,0.005,31.282,35
3005,33.108,2.016,0.491,0.005,30.589,35
3006,33.363,1.988,0.470,0.005,30.892,35
3007,33.551,1.871,0.415,0.005,31.253,35
3008,33.790,2.052,0.499,0.006,31.225,35
3009,35.051,2.225,0.535,0.006,32.276,35
3010,31.980,2.429,0.601,0.007,28.934,35
3011,32.064,2.245,0.562,0.013,29.236,35
3012,33.395,2.018,0.396,0.005,30.971,35
3013,34.526,1.949,0.443,0.005,32.122,35
3014,37.723,2.527,0.610,0.007,34.570,35
3015,38.532,2.578,0.663,0.019,35.262,35
3016,29.962,2.418,0.558,0.006,26.971,35
3017,29.316,2.062,0.477,0.005,26.754,35
3018,29.042,2.054,0.520,0.006,26.454,35
3019,33.943,1.883,0.395,0.005,31.654,35
3020,33.614,1.941,0.485,0.011,31.169,35
3021,33.457,2.047,0.654,0.006,30.743,35
3022,33.411,2.043,0.452,0.005,30.903,35
3023,33.724,2.116,0.517,0.005,31.078,35
3024,32.982,2.105,0.471,0.005,30.392,35
3025,33.351,2.091,0.513,0.006,30.733,35
3026,34.544,2.210,0.494,0.005,31.827,35
3027,51.266,2.527,0.650,0.008,48.071,36
3028,35.245,2.993,0.671,0.009,31.561,36
3029,31.792,2.151,0.590,0.013,29.030,36
3030,30.091,1.956,0.524,0.011,27.593,36
3031,33.228,2.722,0.586,0.006,29.905,36
3032,32.858,2.755,0.612,0.007,29.475,36
3033,33.115,2.640,0.563,0.007,29.898,36
3034,33.297,1.915,0.412,0.005,30.957,36
3035,33.505,2.449,0.503,0.019,30.526,36
3036,33.192,2.555,0.610,0.006,30.012,36
3037,33.649,2.319,0.633,0.007,30.683,36
3038,32.562,2.362,0.598,0.006,29.590,36
3039,34.916,2.319,0.627,0.007,31.940,36
3040,31.988,1.613,0.495,0.018,29.855,36
3041,32.992,2.331,0.541,0.006,30.107,36
3042,35.057,1.617,0.441,0.004,32.988,36
3043,32.055,1.862,0.771,0.015,29.401,36
3044,33.794,1.692,0.646,0.009,31.436,36
3045,33.919,2.579,0.558,0.007,30.767,36
3046,31.721,1.928,0.794,0.006,28.985,36
3047,33.731,1.595,0.432,0.004,31.689,36
3048,33.107,1.897,0.820,0.007,30.376,36
3049,33.439,2.272,0.660,0.006,30.493,36
3050,33.419,1.616,0.410,0.004,31.383,36
3051,33.293,1.638,0.404,0.004,31.241,36
3052,32.931,2.392,0.573,0.006,29.953,36
3053,35.198,1.582,0.426,0.005,33.178,37
3054,31.572,1.754,0.769,0.015,29.028,37
3055,33.233,1.662,0.467,0.012,31.086,37
3056,33.441,2.242,0.677,0.006,30.510,37
3057,35.752,1.701,0.600,0.014,33.430,37
3058,31.365,1.853,0.814,0.006,28.683,37
3059,33.351,1.852,0.811,0.006,30.675,37
3060,33.452,1.741,0.763,0.011,30.930,37
3061,32.963,2.710,0.585,0.009,29.651,37
3062,32.916,2.408,0.542,0.006,29.951,38
3063,33.107,2.560,0.509,0.006,30.025,38
3064,34.018,1.641,0.451,0.011,31.908,38
3065,32.769,1.704,0.817,0.005,30.237,38
3066,33.277,1.611,0.460,0.012,31.171,38
3067,33.977,2.206,0.705,0.006,31.054,38
3068,32.664,1.732,0.751,0.011,30.164,38
3069,33.802,1.605,0.422,0.005,31.764,38
3070,32.876,1.678,0.856,0.009,30.325,38
3071,33.480,2.308,0.617,0.007,30.540,38
3072,35.072,1.675,0.405,0.010,32.976,38
3073,31.803,2.008,0.789,0.005,28.995,38
3074,32.967,1.693,0.802,0.008,30.457,38
3075,33.264,1.702,0.502,0.017,31.036,38
3076,33.325,1.591,0.456,0.005,31.265,38
3077,33.413,2.377,0.573,0.006,30.448,39
3078,34.780,2.404,0.597,0.007,31.760,39
3079,31.860,1.674,0.538,0.020,29.622,39
3080,33.239,2.316,0.656,0.006,30.253,39
3081,33.155,1.619,0.642,0.010,30.874,39
3082,34.767,1.695,0.762,0.011,32.293,39
3083,31.627,2.707,0.581,0.006,28.327,39
3084,33.360,1.650,0.783,0.030,30.890,39
3085,33.153,2.234,1.020,0.007,29.884,39
3086,34.672,1.692,0.733,0.011,32.225,39
3087,32.136,1.708,0.700,0.010,29.712,39
3088,33.279,2.118,0.907,0.006,30.241,40
3089,33.288,2.302,0.747,0.006,30.224,40
3090,33.461,1.764,0.551,0.017,31.122,40
3091,32.940,1.747,0.544,0.020,30.622,40
3092,33.277,1.592,0.408,0.005,31.265,40
3093,33.254,1.555,0.426,0.005,31.261,40
3094,33.468,1.657,0.387,0.005,31.412,40
3095,33.606,1.650,0.447,0.025,31.476,40
3096,33.564,1.978,0.751,0.006,30.805,40
3097,33.186,2.199,0.710,0.004,30.266,40
3098,33.102,2.386,0.632,0.005,30.056,40
3099,32.921,1.711,0.630,0.017,30.556,40
3100,33.768,1.539,0.352,0.004,31.866,40
3101,32.824,1.711,0.495,0.013,30.598,40
